participant,bin,P1,N1,EPN,LPP
pilot12,3,-1.3651,3.3462,-2.3886,0.23744
pilot12,6,3.4964,5.7458,2.5829,-1.1205
pilot12,1,5.2119,1.4972,0.5316,1.0705
pilot12,3,-0.8663,-0.3473,-2.9912,0.70149
pilot12,6,2.5146,-0.83214,-1.2502,0.22552
pilot12,6,-2.7317,-3.7777,1.0374,0.36994
pilot12,1,2.0323,-3.2384,-3.4076,1.4993
pilot12,4,2.5606,6.4727,5.6549,0.081226
pilot12,7,0.82419,3.6677,0.25819,2.1261
pilot12,2,2.1614,-1.8427,-0.42819,-1.7096
pilot12,7,-0.9462,3.023,-3.5624,0.57609
pilot12,4,-0.29764,4.0875,3.0032,-0.049139
pilot12,3,-3.571,-1.4646,-1.4505,0.2528
pilot12,5,-4.3375,-5.8119,-1.2636,-0.34992
pilot12,1,0.3594,0.044571,0.89438,0.28707
pilot12,5,-0.81382,2.6407,-2.5874,2.0504
pilot12,8,0.075783,2.3282,2.2326,1.1019
pilot12,7,0.28031,2.9271,1.6797,1.8242
pilot12,8,-2.8376,-0.39295,-0.34953,3.3312
pilot12,6,1.3899,1.5176,-1.804,1.3197
pilot12,4,0.4819,5.0076,1.7029,0.95388
pilot12,6,2.1331,2.0523,-2.4308,-0.21712
pilot12,1,4.9062,1.0842,-1.5511,-0.49955
pilot12,2,3.269,4.216,2.5912,0.21194
pilot12,3,-1.2861,-2.8339,4.7043,4.4179
pilot12,6,8.1272,9.1706,-0.90308,-4.7325
pilot12,5,-1.1522,-0.79438,-6.7461,-2.034
pilot12,7,4.3957,6.4159,1.2387,-0.022804
pilot12,4,-1.3218,2.5741,5.3566,1.2008
pilot12,1,4.199,0.65861,3.478,-0.11945
pilot12,5,5.2056,3.8991,3.3867,0.61012
pilot12,1,2.8364,-0.81817,4.4243,1.0885
pilot12,2,2.7233,0.43452,-2.4013,0.47696
pilot12,7,3.575,9.5394,4.2113,-2.4858
pilot12,2,2.5507,-3.3574,0.89498,-0.4754
pilot12,3,1.3888,2.6861,-1.8621,-0.78991
pilot12,6,0.69772,-2.8963,-4.4789,0.73948
pilot12,5,3.195,-0.84101,-2.4338,0.38978
pilot12,7,2.5504,3.6659,-0.99362,0.076014
pilot12,2,1.3681,2.6244,-1.9772,0.71031
pilot12,3,3.5829,5.1526,-3.1888,0.42103
pilot12,8,3.6366,1.1671,-2.0372,-1.738
pilot12,2,0.94511,-7.7186,-0.19911,0.59867
pilot12,2,0.031553,1.4346,-2.8744,0.36153
pilot12,3,-0.30912,2.256,-2.4389,1.9219
pilot12,2,0.41453,2.8052,-2.1743,2.1735
pilot12,3,-5.5943,-2.7265,-2.5466,1.4553
pilot12,8,2.7953,7.245,7.7352,2.4819
pilot12,4,-0.82546,1.7445,-0.067928,0.40768
pilot12,6,-4.0196,-6.0821,-3.7989,0.03468
pilot12,8,2.2627,0.92782,0.13963,0.66704
pilot12,2,-1.5722,-3.2663,-3.6359,-2.1968
pilot12,2,-3.276,0.58659,-1.4587,-1.2372
pilot12,4,0.43547,4.8308,2.8271,0.61055
pilot12,2,2.0417,3.9008,-3.0329,-0.84502
pilot12,1,2.6064,0.12794,-1.8321,1.867
pilot12,8,-1.0701,1.0201,-2.1718,-1.9675
pilot12,5,1.567,-1.0645,0.087035,-0.41464
pilot12,4,4.8312,1.943,2.8026,-1.5894
pilot12,8,-0.043413,-0.76139,-2.3123,-0.4985
pilot12,5,3.8172,-3.0911,1.2476,-0.40927
pilot12,7,-1.1648,-0.68452,-8.1659,1.4656
pilot12,7,4.422,4.6882,-0.2128,-0.011192
pilot12,1,-1.0216,-0.9551,1.4724,0.23027
pilot12,5,1.3422,3.8858,5.2428,1.5126
pilot12,1,2.8458,-0.63466,2.5681,1.7928
pilot12,1,4.9479,3.4984,6.4968,1.4249
pilot12,2,2.0111,-1.2882,-1.1835,0.18026
pilot12,5,-1.2224,-2.3788,1.1429,1.0294
pilot12,1,6.2243,5.3652,5.413,4.0382
pilot12,7,5.7574,3.8174,-0.8626,-1.0093
pilot12,4,3.7079,-1.623,-1.1376,-0.32881
pilot12,3,1.5694,7.1959,2.119,6.4648
pilot12,4,0.1895,-4.3723,-6.0795,-0.70663
pilot12,1,4.656,-0.037605,3.7005,3.8346
pilot12,1,4.0676,2.8288,2.93,0.1097
pilot12,2,1.0334,-2.3638,-0.95108,-1.7862
pilot12,3,-2.7313,1.5542,-4.1865,1.2227
pilot12,3,2.7462,3.5606,-2.3184,1.3817
pilot12,7,-2.1929,-0.69541,-0.46953,-0.83027
pilot12,2,0.032064,-1.0613,1.5648,-1.9271
pilot12,7,-1.4136,1.8371,-2.6292,0.91295
pilot12,4,2.3052,-0.12456,-0.086125,0.029727
pilot12,3,-4.7868,-4.1135,-4.7252,-1.4202
pilot12,5,8.2206,4.0121,-0.46875,1.2301
pilot12,3,0.94722,-1.0605,-3.0867,-1.0025
pilot12,5,0.89206,-1.0964,3.4347,-0.8137
pilot12,1,4.3021,2.6128,0.10003,1.453
pilot12,5,0.26259,-1.6292,-2.331,1.6692
pilot12,1,-1.7376,-3.8433,-3.2419,0.73411
pilot12,4,-3.7043,-2.0608,0.89533,0.78012
pilot12,7,0.44374,0.27407,2.6161,-1.6318
pilot12,3,0.62702,1.4117,-0.73622,2.3011
pilot12,8,-0.35611,3.8275,-3.3513,0.8746
pilot12,8,-2.2406,1.2126,-1.9016,-3.0772
pilot12,1,-0.54995,-0.16435,-2.0219,0.23228
pilot12,8,1.1406,1.7867,-0.69984,-0.71437
pilot12,4,-0.72318,-1.2925,-2.2234,0.65192
pilot12,2,0.33993,-2.4389,-0.91799,0.4256
pilot12,4,1.233,1.1237,3.7876,-0.76392
pilot12,2,0.3942,-0.81472,-2.1281,0.92178
pilot12,5,2.0481,-0.20116,1.0495,0.18385
pilot12,5,0.054166,4.3998,-1.3526,-0.31461
pilot12,1,-0.69991,-2.8638,-0.72147,-2.2104
pilot12,2,1.6055,-1.3687,1.8727,0.48318
pilot12,2,1.5522,1.1217,-1.5767,0.76089
pilot12,8,-4.5865,1.9798,3.8503,0.16728
pilot12,1,3.1793,4.9879,3.1215,-3.2701
pilot12,2,3.5879,1.4821,-2.5256,1.2878
pilot12,8,-1.5965,-4.9528,-1.8455,0.45766
pilot12,8,1.2033,-1.3498,-1.0138,-1.3062
pilot12,4,1.1384,-1.5028,-0.31573,0.60177
pilot12,4,-6.4443,-1.7205,-5.2517,3.0739
pilot12,1,2.4044,1.0971,-0.68245,1.2468
pilot12,8,-4.5239,-1.4273,-3.8011,-0.15296
pilot12,2,2.9725,-1.3772,-0.45107,-0.0094982
