       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     312.500	          67	         EPN	           8	 neutralSmallBright	vp18
     320.313	          67	         EPN	           1	  negativeLargeDark	vp19
     296.875	          67	         EPN	           2	  negativeSmallDark	vp19
     320.313	          67	         EPN	           3	negativeLargeBright	vp19
     304.688	          67	         EPN	           4	negativeSmallBright	vp19
     316.406	          67	         EPN	           5	   neutralLargeDark	vp19
     304.688	          67	         EPN	           6	   neutralSmallDark	vp19
     300.781	          67	         EPN	           7	 neutralLargeBright	vp19
     390.625	          67	         EPN	           8	 neutralSmallBright	vp19
     339.844	          67	         EPN	           1	  negativeLargeDark	vp20
     335.938	          67	         EPN	           2	  negativeSmallDark	vp20
     339.844	          67	         EPN	           3	negativeLargeBright	vp20
     281.250	          67	         EPN	           4	negativeSmallBright	vp20
     332.031	          67	         EPN	           5	   neutralLargeDark	vp20
     339.844	          67	         EPN	           6	   neutralSmallDark	vp20
     355.469	          67	         EPN	           7	 neutralLargeBright	vp20
     378.906	          67	         EPN	           8	 neutralSmallBright	vp20
     339.844	          67	         EPN	           1	  negativeLargeDark	vp21
     402.344	          67	         EPN	           2	  negativeSmallDark	vp21
     281.250	          67	         EPN	           3	negativeLargeBright	vp21
     371.094	          67	         EPN	           4	negativeSmallBright	vp21
     355.469	          67	         EPN	           5	   neutralLargeDark	vp21
     292.969	          67	         EPN	           6	   neutralSmallDark	vp21
     296.875	          67	         EPN	           7	 neutralLargeBright	vp21
     339.844	          67	         EPN	           8	 neutralSmallBright	vp21
     382.813	          67	         EPN	           1	  negativeLargeDark	vp22
     402.344	          67	         EPN	           2	  negativeSmallDark	vp22
     375.000	          67	         EPN	           3	negativeLargeBright	vp22
     289.063	          67	         EPN	           4	negativeSmallBright	vp22
     398.438	          67	         EPN	           5	   neutralLargeDark	vp22
     402.344	          67	         EPN	           6	   neutralSmallDark	vp22
     390.625	          67	         EPN	           7	 neutralLargeBright	vp22
     300.781	          67	         EPN	           8	 neutralSmallBright	vp22
     324.219	          67	         EPN	           1	  negativeLargeDark	vp23
     359.375	          67	         EPN	           2	  negativeSmallDark	vp23
     363.281	          67	         EPN	           3	negativeLargeBright	vp23
