participant,bin,P1,N1,EPN,LPP
vp20,7,-1.6912,-3.0059,-3.0054,0.68812
vp20,1,1.2774,-0.86119,0.5741,1.3871
vp20,7,4.9873,3.1343,-0.52467,3.2237
vp20,1,1.2475,-1.7978,0.7111,2.8623
vp20,6,10.9587,9.9196,9.7579,1.2689
vp20,4,2.5753,-1.1256,-2.0788,-1.0713
vp20,7,1.1653,0.72607,1.5265,1.8
vp20,4,3.4559,6.5106,4.9166,1.8408
vp20,5,0.049778,-3.7761,-2.5059,0.78394
vp20,4,-2.3411,-1.1444,0.089958,0.91495
vp20,5,1.6001,-3.4877,-2.564,0.97879
vp20,5,1.3815,-2.8532,0.29269,0.18906
vp20,7,1.9667,-0.9948,-0.029547,0.65168
vp20,2,-3.1286,-6.5087,-3.4955,0.0016208
vp20,6,-1.2895,-3.8527,-3.9132,1.2051
vp20,2,2.4591,-2.4323,0.091647,-1.0592
vp20,4,-2.8498,-0.82546,-1.1867,0.83586
vp20,7,0.81435,-0.30752,1.307,0.95496
vp20,1,8.9171,3.0201,4.4459,2.3119
vp20,6,-2.293,-2.7248,0.2777,-0.74334
vp20,2,1.0598,-2.8558,-0.87047,-0.39018
vp20,3,0.88881,1.4714,0.065791,1.5621
vp20,1,2.5497,-2.1058,-2.5481,0.52064
vp20,4,0.99159,-0.52752,-3.4687,1.8137
vp20,1,2.2893,-2.7882,0.43489,-0.098022
vp20,4,-0.70053,3.1116,2.816,2.4358
vp20,3,-1.2057,0.59145,0.35604,4.2013
vp20,1,-3.1746,0.24471,-2.531,-0.95946
vp20,1,4.0237,3.2347,2.9378,1.669
vp20,6,-1.0245,-0.76877,1.5512,2.0208
vp20,2,2.2201,0.61347,0.96591,0.62871
vp20,3,1.5182,0.61194,5.5589,3.5028
vp20,4,-4.8112,-4.0231,-1.0432,1.953
vp20,5,-2.8889,-6.4493,-2.2081,-2.3134
vp20,5,2.901,-0.57982,1.9335,2.1304
vp20,7,-2.9619,-5.7733,-1.5203,-1.4987
vp20,4,6.259,3.8437,4.0468,2.371
vp20,7,5.8705,-1.7638,-0.35457,0.20463
vp20,4,1.4311,2.2234,2.8004,0.81833
vp20,5,-2.6898,-5.1935,-0.55165,1.2172
vp20,1,2.6511,0.63879,2.5321,-0.14336
vp20,4,1.2948,2.6766,2.8948,4.2026
vp20,1,9.2836,0.92923,-0.74979,0.80817
vp20,8,3.2891,1.3677,3.8993,-0.97066
vp20,5,-0.55855,-4.0356,-0.9168,0.95095
vp20,2,-0.32065,0.41417,0.074108,2.5913
vp20,5,1.909,-2.5794,1.5085,2.1021
vp20,1,0.67645,0.67252,-1.2798,0.19959
vp20,7,0.36056,-5.1252,-0.3406,0.96909
vp20,1,2.6675,-6.3784,-0.17252,1.9467
vp20,1,1.9442,1.411,-0.15954,-1.0425
vp20,1,0.03537,-0.22117,1.9658,0.36192
vp20,3,0.55468,-4.5904,-1.3437,4.0407
vp20,1,6.4356,0.26637,-0.92013,-0.4231
vp20,2,1.0537,-2.9278,0.72241,-0.49887
vp20,2,3.262,0.71647,0.022058,-1.4279
vp20,3,-2.013,-2.4581,-4.0147,-1.6328
vp20,5,-1.1049,2.1438,3.4891,3.2184
vp20,2,3.0956,2.466,-0.68358,0.5253
vp20,1,0.24068,-4.1151,-0.2344,-0.12823
vp20,5,4.3866,-3.5302,-0.54908,0.017202
vp20,6,2.3368,-0.91464,0.98708,-3.7366
vp20,6,2.7913,1.4315,1.5659,0.38959
vp20,7,3.3005,0.62354,-1.2918,-0.77824
vp20,4,-4.6254,0.054877,1.6909,-0.92002
vp20,2,-0.64178,-6.2595,-5.5991,0.84467
vp20,5,-5.1474,-6.2124,-2.6351,-2.9335
vp20,7,1.9206,-0.35538,-3.3875,-0.38649
vp20,2,-3.7573,-3.1766,-1.084,0.51523
vp20,3,-2.1443,-6.2478,-5.1348,0.62291
vp20,4,-3.258,0.64548,3.7291,0.43622
vp20,2,0.58704,-1.0992,-2.3019,-0.62205
vp20,6,-0.47167,-2.2717,1.7102,-0.16765
vp20,3,2.5356,5.9596,7.4279,-0.16731
vp20,8,-2.2718,-0.53279,1.053,1.4347
vp20,8,2.007,4.7993,4.4055,1.7545
vp20,7,-0.38014,-3.2242,-1.3205,0.24503
vp20,5,-3.4944,-3.2912,-0.49322,2.8124
vp20,6,1.9361,-2.6949,2.1896,1.8555
vp20,3,-8.1337,-2.6797,-5.1779,-0.7439
vp20,7,-2.0117,-5.1334,-1.2584,-1.5083
vp20,2,0.65571,0.49782,-0.0058349,0.035607
vp20,8,-3.4714,-4.4036,-3.027,-2.0809
vp20,5,-1.1071,-7.3183,-1.365,-0.6437
vp20,7,4.4271,6.4575,6.481,2.584
vp20,1,0.23693,-0.62385,2.8189,-1.5046
vp20,6,-0.060079,-0.26231,1.091,-3.1088
vp20,7,4.5819,-0.55188,-0.39113,0.1054
vp20,6,-0.64439,-2.0183,0.14587,1.5653
vp20,7,1.137,-3.6867,1.0852,0.57555
vp20,6,-3.4513,-1.9912,0.19316,-0.91219
vp20,3,-5.0434,-8.3129,-3.8678,1.0563
vp21,7,0.37608,-0.65046,0.63239,0.069661
vp21,3,0.94032,0.25513,-0.98714,0.18939
vp21,6,-1.552,-3.9308,-3.0554,0.65919
vp21,6,-2.7949,0.25507,0.27021,0.73858
vp21,1,1.1879,0.18793,0.97144,0.98565
vp21,4,-0.74628,-0.051023,0.086016,0.4624
vp21,1,2.0559,0.86612,0.0034392,-0.069764
vp21,4,3.1471,0.60039,2.0542,0.51757
vp21,7,0.14586,-0.8692,-0.39834,-0.19746
vp21,8,2.6245,-1.0623,-0.49702,-0.35097
vp21,6,1.507,0.64116,-0.28937,0.50433
vp21,5,3.8657,0.64288,2.4362,0.5464
vp21,4,0.56959,-1.5935,-0.1844,0.037157
vp21,1,-1.859,0.60203,-0.17486,0.061747
vp21,8,0.93661,-0.81967,-0.089244,-0.55874
vp21,5,-0.38495,0.649,-0.29312,-0.2424
vp21,3,1.8389,0.29107,-0.33774,-0.31271
vp21,7,-1.1119,-0.11892,-0.62074,-0.50345
vp21,7,-0.30359,-1.1064,-0.15968,0.46149
vp21,8,-0.90303,0.26946,0.685,-0.25004
vp21,7,1.2079,0.44424,-0.54561,-0.18643
vp21,4,3.8549,1.7699,2.011,1.3945
vp21,8,1.3189e-05,1.0794,-1.1421,-0.59514
vp21,5,-2.362,1.5993,-0.13359,-0.081913
vp21,4,-3.8154,-2.7527,-3.5941,-0.072101
vp21,7,1.6091,-0.97102,0.6758,0.31296
vp21,3,-0.91216,-0.74225,-0.51918,-1.0498
vp21,8,-0.54482,0.89887,0.72635,-0.34672
vp21,4,0.10248,0.11888,0.3576,0.47011
vp21,8,0.57266,2.9857,-0.58854,0.12471
vp21,7,-0.13138,0.31333,1.1625,0.32145
vp21,3,1.8431,1.3516,-0.10358,-0.73558
vp21,8,-1.5092,-0.79681,-0.48865,-0.45593
vp21,6,0.17434,1.5555,-0.3098,-0.15871
vp21,1,0.34653,0.78578,-0.9524,-0.72734
vp21,2,-4.5132,-0.21854,-1.0725,0.0015318
vp21,8,5.1432,3.162,0.44314,0.74267
vp21,1,-3.407,-4.6521,-0.92442,-0.13846
vp21,7,-0.15909,0.47492,4.6459,-1.4269
vp21,1,-0.52305,-0.66589,0.12688,-0.72718
vp21,6,-1.8303,-0.94318,0.58217,-0.4882
vp21,2,-0.15153,0.5209,0.56132,-0.17914
vp21,7,-1.1591,0.38739,-0.70825,-1.0987
vp21,8,1.2301,-1.3872,-0.031242,-0.64114
vp21,7,-0.89967,-0.40199,1.1383,-0.17351
vp21,3,-0.24772,-4.2751,-6.833,-1.1925
vp21,5,0.83618,-0.83806,0.11027,0.16644
vp21,7,-2.088,-1.4749,-0.13446,-0.22828
vp21,8,-1.9353,1.1998,-2.1153,-0.74852
vp21,5,-1.5382,1.2278,0.94521,-0.3329
vp21,2,-1.156,0.66466,2.6281,1.1413
vp21,4,-0.68571,-1.0847,0.22578,-0.067898
vp21,4,-0.69573,1.1502,-1.1277,0.75811
vp21,3,1.6722,1.5021,0.84779,0.29058
vp21,7,-1.6627,-1.0461,-1.588,-1.0276
vp21,1,2.5373,1.5598,0.7379,-0.08498
vp21,3,-3.0189,-1.6957,-0.31927,-1.7704
vp21,6,-4.6517,0.99944,1.6819,0.4556
vp21,5,0.51893,-1.1038,-0.1968,-0.50335
vp21,6,0.28274,0.41305,-0.33397,-0.29627
vp21,1,-0.47006,-0.87706,-1.2789,0.3591
vp21,8,0.11519,0.90968,-0.065338,1.2097
vp21,7,-3.002,0.87821,0.071887,0.16523
vp21,2,-0.091227,1.0122,-0.34673,1.1167
vp21,6,2.0827,0.47469,-0.94516,-0.088911
vp21,1,-2.6087,-0.24296,-0.35827,1.0074
vp21,2,0.64254,0.99957,3.3347,-0.67358
vp21,4,0.77262,0.032218,-0.43974,0.66969
vp21,4,6.9027,2.8561,2.7633,0.71998
vp21,7,-0.88844,0.51201,-0.66032,-0.83451
vp21,8,4.4914,1.8177,-0.29396,-0.22082
vp21,2,-1.8865,0.56159,-0.60949,-0.2911
vp21,2,-0.55922,-0.48404,-0.69386,-1.1831
vp21,2,-0.38599,0.74958,1.1361,0.44803
vp21,2,3.116,3.6173,0.89857,0.27437
vp21,3,-2.1518,1.1287,-1.8154,0.59268
vp21,4,-0.91348,2.0375,-0.76251,0.70142
vp21,8,3.4177,4.6474,3.18,-1.1052
vp21,2,-2.0817,0.2421,-0.69215,-0.54065
vp21,3,-0.38995,-1.8765,0.05743,-0.52092
vp21,4,0.80958,-0.91835,0.13932,-0.40654
vp21,5,-0.81971,1.1763,-0.71617,0.0069552
vp21,4,2.7257,2.9254,0.046906,-0.31905
vp21,3,2.5101,0.85941,-0.9602,0.25267
vp21,5,2.7408,2.1823,1.8718,0.37196
vp21,8,0.71943,1.9701,0.48278,-0.88851
vp21,3,2.0929,-1.1006,-0.54339,-0.4447
vp21,5,0.78813,2.3354,1.7894,2.3418
vp21,6,1.0608,-0.72223,-0.37938,0.43043
vp21,2,0.30652,0.80884,0.83574,0.58219
vp21,8,0.77564,-1.5226,-0.92581,0.96608
vp21,8,-0.48142,0.22452,-0.59106,-1.8549
vp21,3,-0.86994,0.66746,1.4731,-0.62946
vp21,6,5.5088,-0.25806,-1.2413,-1.3863
vp21,3,3.2757,1.3839,1.469,0.43376
vp21,2,1.822,-1.0156,0.57883,0.31261
vp21,8,2.8307,1.8046,-1.2368,0.76336
vp21,7,0.43281,0.71218,0.86315,1.1998
vp21,1,0.88635,1.0875,0.40953,-0.67451
vp21,4,-1.6254,1.3957,0.17122,-0.12916
vp21,6,0.419,-0.35804,-4.4467,-0.4964
vp21,1,-0.31811,4.5285,3.5846,2.8738
vp21,7,2.8047,0.73216,4.3798,-1.6916
vp21,2,-0.92393,-0.22731,1.8474,0.85497
vp21,7,-1.8503,1.6376,0.7939,0.1558
vp21,5,-1.4274,0.20375,1.1752,2.3146
vp21,4,1.4233,-0.25285,-0.34074,0.70101
vp21,3,1.0693,-0.012738,1.6817,-0.047101
vp21,1,-0.89322,1.3274,-1.5582,-0.45299
vp21,8,0.60162,-0.17989,0.34093,0.54706
vp21,7,-0.66522,0.10853,0.62342,-0.27236
vp21,2,-0.20584,2.7562,1.1154,-0.41136
vp21,1,2.4883,0.074135,-2.3479,-0.56995
vp21,7,0.2597,0.5341,-0.7788,0.85768
vp21,7,-0.35266,1.2613,0.15191,0.58026
vp21,1,1.4354,1.6438,2.9731,0.44213
vp21,8,-0.57214,3.4506,-1.7859,0.27615
vp21,5,0.14216,0.7775,0.56017,0.269
vp21,3,0.90434,1.129,0.92643,1.6054
vp21,1,1.9237,0.68165,1.8729,0.16331
vp21,1,-0.80915,1.9455,-0.44568,0.057389
vp21,1,-4.2085,0.11263,0.078988,-1.4208
vp21,6,1.0613,1.4878,0.63102,-0.23378
vp21,4,4.2282,0.79991,0.81076,0.39356
vp21,4,0.039617,-1.8754,-0.83894,-1.054
vp21,7,0.93958,3.1869,0.89777,0.68331
vp21,6,0.92616,1.2777,-0.1961,0.93415
vp21,4,-0.10842,0.050013,0.040623,-0.37581
vp21,6,-6.095,-2.0491,1.7006,-0.76238
vp21,3,-1.2937,0.76758,1.6129,0.67685
vp21,7,-1.5272,0.22763,-0.48894,0.68011
vp21,3,0.73145,-1.9754,0.26406,0.12731
vp21,7,2.1472,-1.0671,2.7805,-0.088024
vp21,8,-1.6101,0.13979,-0.57713,-1.826
vp21,4,-0.11214,0.079967,0.24649,0.26653
vp21,4,2.9353,-0.55496,0.29726,0.84146
vp21,1,-0.40229,0.65699,0.84566,-0.27762
vp21,5,1.2076,0.15189,-0.81715,-0.092378
vp21,3,-1.357,0.56588,-0.93314,-0.68456
vp21,1,1.1315,-1.4513,0.75565,-0.1303
vp21,2,-1.1649,-1.5296,-0.36165,0.089952
vp21,3,3.5373,0.81272,1.0345,0.75187
vp21,2,-0.97568,0.89568,0.10478,0.59262
vp21,6,0.0872,0.49351,-0.87473,-0.29775
vp21,6,0.097113,-1.2677,2.3359,-0.83713
vp21,2,0.94102,1.7309,0.96986,-0.21397
vp21,6,-0.032477,0.0028181,1.1944,0.18382
vp21,1,2.1434,0.42287,0.5463,-0.30736
vp21,1,-0.68327,0.26793,-0.67007,-0.37703
vp21,1,-3.242,1.9634,-1.2178,-0.37512
vp21,2,0.91693,1.1969,-0.3764,-0.3239
vp21,4,-0.94511,-0.072709,0.20558,0.034662
vp21,5,0.39298,1.7411,3.2683,0.61684
vp21,4,0.64189,-0.52564,2.345,-0.088959
vp21,2,1.7471,-1.8046,-0.73802,0.15413
vp21,6,0.12834,-1.2065,0.089265,-1.1092
vp21,1,0.4918,-1.0486,1.4572,-0.0070558
vp21,5,0.92547,-0.24073,-0.046294,-0.26942
vp21,4,-1.4929,2.3583,-0.75285,0.72332
vp21,5,-0.09984,1.3368,0.10906,0.19346
vp21,2,0.13842,0.12183,1.2216,0.36
vp21,7,1.8313,-0.68894,0.33681,0.25318
vp21,2,3.0116,1.1007,1.4168,0.34389
vp21,3,-2.6473,-0.86513,-0.55894,0.087873
vp21,8,-1.8265,0.06343,-0.47505,0.29686
vp21,5,1.781,-0.38307,1.6735,0.43447
vp21,6,1.8352,1.7977,0.96876,1.1492
vp21,7,0.079098,-0.31167,-0.56724,1.1509
vp21,7,-4.7311,0.10804,0.31574,0.3897
vp21,5,1.0655,-0.8943,-1.9439,1.3484
vp21,8,3.7067,2.6214,0.84692,0.96787
vp21,7,-0.0079067,-1.9423,-1.8877,0.81913
vp21,7,-1.4425,-3.648,-2.1254,1.5398
vp21,4,-4.2909,-0.50807,-0.97408,0.49886
vp21,1,1.2257,-1.6331,-0.29792,0.021439
vp21,1,-2.2835,-0.43883,-0.91568,0.4706
vp21,7,-0.60369,-3.1855,-3.8061,0.02649
vp21,3,3.3648,1.047,0.89092,1.0428
vp21,5,-3.3244,0.70432,-0.095437,-0.26377
vp21,1,0.13579,1.0317,-0.092129,0.21435
vp21,1,2.4287,-0.41742,0.20073,-0.21257
vp21,8,1.0416,0.36525,-0.82304,-0.18378
vp21,5,0.64857,0.18537,0.85421,0.12208
vp21,3,2.5046,-0.10268,-0.10928,0.76521
vp21,7,3.2787,1.4264,-1.1464,1.296
vp21,8,-0.93121,0.068419,-0.61296,-1.6248
vp21,6,-3.276,-2.1783,-1.0908,0.27799
vp21,8,-1.6123,-0.34239,-0.22305,-0.77718
vp21,2,-0.37989,-0.23808,0.5133,0.57122
vp21,1,2.357,2.1262,0.72067,-0.20533
vp21,2,-1.338,-1.4952,-0.89059,-1.2021
vp21,5,-2.6193,0.12814,-1.7199,0.30478
vp21,4,2.0403,-0.91119,2.3349,0.99319
vp21,1,1.51,-0.58443,0.79577,0.19516
vp21,5,0.19351,-0.95045,-3.6833,0.46264
vp21,3,0.24179,-0.012998,1.2885,0.27236
vp21,3,3.2626,2.1619,3.5441,0.87022
vp21,1,4.0701,2.8517,5.5905,1.3305
vp21,6,-0.18647,-2.3813,-3.0311,0.23751
vp21,4,3.1229,3.1823,1.8007,0.74026
vp21,6,-1.4811,0.21377,1.6127,0.93235
vp21,8,-1.6932,0.35499,-1.0661,-0.79817
vp21,1,-1.2748,0.062803,-1.4577,-0.12534
vp21,8,2.3006,3.212,4.1955,0.45394
vp21,3,1.5245,0.23867,0.46052,0.39261
vp21,4,-0.32181,-0.12731,-1.7608,-0.12926
vp21,3,-0.4897,-0.056684,2.0959,-0.49008
vp21,4,0.35315,0.071718,0.92618,-0.071999
vp21,2,4.7111,-1.2745,1.5809,0.30354
vp21,6,0.89977,0.040972,0.30734,0.36119
vp21,7,2.3548,1.6528,0.29434,1.0962
vp21,5,0.085389,-1.0272,1.5332,0.061816
vp21,1,0.64578,-1.1002,0.93689,-2.3736
vp21,7,1.4329,2.608,3.3106,0.78235
vp21,7,-1.0707,-1.5281,-1.2085,0.075215
vp21,1,-0.9025,0.39634,1.5055,-0.49136
vp21,5,-0.094358,0.0049807,-0.88563,0.63827
vp21,4,-2.7692,-0.84092,0.0024976,0.75606
vp21,2,-1.3547,0.91793,0.77769,-0.72874
vp21,7,0.81092,0.72702,0.13908,0.17997
vp21,1,-1.768,0.67203,-1.7432,1.4458
vp21,8,-2.4014,-1.8233,0.77324,-0.66154
vp21,8,-1.1572,-2.0676,-5.998,-0.40042
vp21,3,-2.0588,1.7041,0.77574,-0.035315
vp21,4,-1.3232,0.81223,1.0673,0.61378
vp21,6,0.63878,-0.91865,1.3564,1.0328
vp21,6,1.1856,0.20558,-0.58804,0.32026
vp21,7,3.2182,1.1607,2.4623,1.1035
vp21,5,0.83062,-1.0978,2.1716,1.9526
vp21,2,-1.3497,-3.1052,1.2058,-1.6672
vp21,4,1.2939,2.4032,-0.16099,0.40545
vp21,5,-0.11104,1.9627,2.2921,-0.93483
vp21,6,-2.1107,0.29736,2.2336,0.36354
vp21,2,-0.90469,3.8249,0.76601,0.76063
vp21,6,2.338,5.3136,3.7205,-0.31123
vp21,5,1.3368,-1.7326,1.3369,2.2997
vp21,6,1.5624,2.3813,1.4464,2.2318
vp21,1,2.8959,0.82135,1.6495,1.7517
vp21,3,5.5482,0.1524,1.7563,-0.03694
vp21,3,-2.1215,-0.62881,0.34622,-0.75815
vp21,6,0.43801,-1.6008,-2.521,0.25542
vp21,6,-1.3534,-0.0908,-1.2143,0.48399
vp21,8,-2.6203,0.53144,-0.41382,-0.16322
vp21,5,1.2923,2.6563,-0.82778,0.44771
vp21,3,1.5658,-1.6586,0.40962,-0.7186
vp21,1,3.4537,2.9145,1.5355,-0.058692
vp21,8,-0.8819,-0.34341,2.0628,-0.052883
vp21,5,0.81025,1.013,0.86881,1.0597
vp21,2,-1.5679,-1.687,-2.4855,1.0406
vp21,8,2.6714,0.20681,-0.40721,0.95257
vp21,2,0.561,-0.58072,-1.3403,0.065218
vp21,4,2.8853,-0.38911,1.0711,0.78021
vp21,3,-0.24569,0.40056,-0.028698,-0.5245
vp21,3,-2.9016,-1.4594,-0.17615,-0.84179
vp21,6,-2.759,-3.2081,-1.0978,0.86107
vp21,7,-0.41188,1.53,0.47421,-1.3109
vp21,2,-3.6691,-4.2994,-3.3907,-0.98238
vp21,7,3.0124,2.5891,2.3581,-0.43066
vp21,2,1.1287,2.4349,2.8661,1.456
vp21,5,0.080437,-0.63224,-3.0339,-2.315
vp21,6,2.6947,1.5177,3.3349,0.044707
vp21,6,1.9576,4.3273,4.7986,-0.98748
vp21,3,0.2159,-0.12652,0.63224,-0.2428
vp21,7,-1.2874,-1.0331,-3.4345,-1.1176
vp21,6,-2.9199,-1.9657,0.56251,-2.6809
vp21,5,1.9055,2.4478,3.2088,2.1686
vp21,8,2.1505,1.2595,0.47338,-0.23069
vp21,2,4.8875,2.3813,0.11983,1.1323
vp21,8,-4.6212,-0.97625,0.82074,0.39815
vp21,8,-2.6481,0.98932,0.18297,0.36694
vp21,6,1.5411,-0.6386,-0.39846,-0.14808
vp21,4,-1.1479,-0.30193,-0.95718,0.90828
vp21,8,0.14262,-0.61802,0.024096,-1.3519
vp21,3,0.63137,-1.4943,1.6331,-0.18869
vp21,1,-0.38535,-0.8176,0.68566,0.32791
vp21,4,0.91298,2.0678,0.46035,0.46898
vp21,6,-0.58406,-0.042788,0.55506,-0.0039183
vp21,6,2.1153,-0.14505,1.3494,0.60519
vp21,2,-1.0446,0.51471,0.61204,-0.27899
vp21,8,-2.2477,1.344,-1.461,0.83849
vp21,8,0.35604,0.46874,0.38428,-0.1346
vp21,1,1.3265,0.83094,-0.9774,0.86937
vp21,8,2.0942,0.23068,0.3591,0.64902
vp21,7,-1.4102,-0.11963,0.39318,-0.2472
vp21,6,2.7963,2.9269,2.713,0.71889
vp21,4,0.76831,0.4238,-0.58669,0.35215
vp21,7,1.3058,0.26333,0.21952,-0.034577
vp21,5,0.76428,1.2543,0.29053,0.27342
vp21,7,-3.5288,-1.2683,-1.0542,-0.85392
vp21,4,-1.3718,-1.6864,-1.2184,0.57123
vp21,1,-0.048603,-0.42992,0.61844,-0.16302
vp21,7,2.13,1.6392,1.7163,0.096263
vp21,5,0.62903,-0.98714,0.81324,0.5908
vp21,3,-1.5539,0.40945,-1.5602,0.55732
vp21,6,-1.175,1.2347,0.3378,0.94992
vp21,5,1.4656,2.5772,2.0068,-0.68838
vp21,8,0.63014,1.5569,0.54708,0.40323
vp21,7,-1.37,-1.4934,-0.37138,-0.20882
vp21,1,2.1115,2.6858,1.6059,0.64411
vp21,6,-0.87706,2.5847,-0.68404,0.039846
vp21,6,2.9485,1.4532,0.086979,1.0103
vp21,7,-1.2556,-0.49535,0.0064294,-1.3722
vp21,5,-1.3603,0.589,1.04,0.00089022
vp21,3,0.64189,-0.98659,-1.6102,0.95183
vp21,6,-0.80026,0.64192,-1.3418,0.69201
vp21,2,3.1244,2.2961,1.5697,0.88268
vp21,3,0.61998,-0.86071,0.075751,0.25688
vp21,7,-0.72744,0.54619,0.43124,0.32719
vp21,6,-1.1617,0.099562,-0.10768,-0.12991
vp21,4,-3.266,1.9345,0.97401,-0.05287
vp21,1,-1.8978,0.86948,-1.9625,-1.3693
vp21,8,-0.11327,-2.4191,-0.26607,-1.3859
vp21,3,-3.6258,-0.85329,-0.6517,-0.47082
vp21,2,2.5144,4.108,0.10145,0.3554
vp21,1,-4.1921,-1.653,-1.6338,1.1599
vp21,5,0.88755,3.1203,2.0007,-0.81096
vp21,8,3.1998,1.8192,-0.31581,-0.52083
vp21,3,-4.9684,-2.3604,0.8794,0.013498
vp21,4,3.8117,0.51264,-1.7491,1.3528
vp21,4,-2.3431,0.065196,-3.4749,-1.9595
vp21,2,1.2733,0.87997,-0.6593,-0.20541
vp21,4,4.1666,4.0184,-0.73384,-0.51458
vp21,3,-0.79316,-0.98873,-1.9411,-0.72881
vp21,6,0.37012,2.7281,2.2397,1.9048
vp21,3,-0.30143,-1.9956,-1.6068,-1.0995
vp21,7,0.34329,-0.50705,-0.22308,0.29584
vp21,7,0.81796,-0.26106,0.95982,-0.20175
vp21,3,1.3218,1.9576,0.55327,-0.23596
vp21,7,1.4786,-1.0659,0.81198,-0.52942
vp21,4,4.1445,-0.16183,0.46309,1.8126
vp21,4,5.8619,-0.75598,0.35084,2.1787
vp21,4,0.33921,-1.4865,2.0009,-0.32181
vp21,7,1.6394,1.1337,0.45403,-0.46352
vp21,6,0.41319,-0.41378,0.206,-0.043956
vp21,8,2.4621,1.5,0.5084,1.23
vp21,7,-1.1941,-0.86962,-1.5121,-0.97171
vp21,2,-0.3771,-1.1027,-1.2042,-0.4477
vp21,8,0.085986,-0.52368,-0.064032,-0.34329
vp21,5,-1.6026,-0.42721,-2.4616,-0.91477
vp21,3,0.46489,-0.032845,0.21037,0.53774
vp21,1,-1.5465,-0.44568,-1.0135,0.57607
vp21,8,2.7894,1.9762,2.0947,0.10222
vp21,3,3.3779,1.3955,0.79372,0.38498
vp21,1,-0.5689,-0.92026,0.18526,-1.1853
vp21,5,-0.31894,2.7831,-1.5801,-0.27033
vp21,1,-5.3167,-0.11553,-2.0305,-1.0499
vp21,1,-3.0525,-1.2253,2.1818,2.5773
vp21,2,3.5541,1.581,1.3997,-1.3293
vp21,7,-1.9073,-1.8454,-1.0468,-0.3694
vp21,8,-0.45961,-1.6933,3.2596,-1.6585
vp21,5,-1.1058,1.7424,0.051033,-0.90572
vp21,8,1.0561,-1.1207,0.56339,0.74118
vp21,8,0.28684,0.44727,0.13043,-0.53137
vp21,4,1.135,-0.34902,0.87987,0.43032
vp21,6,0.10809,-0.61784,-1.9467,-1.437
vp21,2,1.7605,2.3069,2.8121,0.95575
vp21,5,-0.13215,0.98356,0.26344,-0.49779
vp21,4,0.43824,-1.7017,0.86719,0.74973
vp21,2,-1.3395,-1.8143,0.95375,-2.1303
vp21,1,3.2982,0.39235,-0.027491,0.27216
vp21,8,1.7109,1.2459,-1.7072,-0.29388
vp21,5,-2.2884,0.48047,-1.2106,-0.34936
vp21,1,-1.9561,1.38,-1.3818,-0.24559
vp21,6,-0.28055,-1.8804,-2.9896,-1.2635
vp21,2,2.8867,4.0197,1.1068,-0.51829
vp21,6,-1.4103,-1.8756,0.0099641,1.2037
vp21,2,-1.5979,0.45283,-0.39875,-0.95128
vp21,8,0.54289,-0.055786,1.6556,-0.48059
vp21,4,-2.1514,-1.5164,-0.11426,-0.42355
vp21,3,4.4487,-1.1332,1.55,0.74449
vp21,1,-2.2809,0.41472,0.46669,1.1059
vp21,5,0.56459,-0.80066,-0.18158,-0.32973
vp21,3,-1.4478,-1.977,-0.52497,-0.15558
vp21,6,2.7762,1.6168,-2.009,0.16013
vp21,5,-0.78777,0.15646,0.78116,1.0026
vp21,2,-1.2355,-0.017981,1.1852,-0.15842
vp21,1,-0.16102,-0.21864,0.43494,0.37472
vp21,6,0.33328,0.94376,1.351,0.68067
vp21,2,6.4064,1.0929,1.1574,1.305
vp21,5,-0.086866,1.9637,-0.43468,-0.20909
vp21,8,1.7473,-0.26188,0.68472,-0.39022
vp21,3,1.0457,0.13921,-0.030527,-0.29967
vp21,3,0.26124,2.0806,-1.2463,0.41968
vp21,5,-0.14775,0.54791,1.5016,0.90306
vp21,1,1.6623,-1.9668,0.43621,0.24565
vp21,5,0.62733,0.9266,0.97695,0.2011
vp21,7,1.9887,0.2953,-0.58406,0.30543
vp21,1,-0.42635,0.72123,-0.09908,-0.34687
vp21,2,3.0817,7.4226,2.673,0.61437
vp21,4,-0.80498,1.846,3.9523,-1.2442
vp21,4,0.69263,-2.0017,2.7445,-0.45787
vp21,3,-0.53898,-0.25497,-2.9124,0.1733
vp21,2,-0.15271,-2.3924,-0.12105,0.8159
vp21,8,0.14971,0.79547,-0.87632,0.26702
vp21,1,0.079852,1.7562,0.24664,0.22563
vp21,5,1.4303,1.1775,-0.39704,0.38079
vp21,1,0.77032,1.5733,-0.73723,-1.616
vp21,8,-1.1394,-0.0078799,1.218,0.10879
vp21,4,-3.9215,0.83749,-1.8813,-0.7349
vp21,7,2.7167,2.258,1.4768,0.35056
vp21,4,1.9996,0.39758,0.74384,0.29669
vp21,2,2.0318,0.66449,2.0341,-0.82267
vp21,4,-0.56628,1.1829,1.4532,0.2885
vp21,2,0.7971,0.91601,1.3236,0.026369
vp21,3,-1.4342,-0.8878,-0.85936,-1.9984
vp21,3,-1.6102,-1.119,-0.28032,-0.36613
vp21,3,-0.36062,0.23823,1.0795,1.4394
vp21,1,-0.73928,0.61823,-0.4543,1.1835
vp21,5,-0.36713,1.9086,2.3055,1.3595
vp21,6,1.957,1.2294,1.4568,-0.94523
vp21,1,0.2566,-0.23745,-0.27636,-0.40721
vp21,6,-1.7033,-1.6758,0.7866,-0.67005
vp21,5,0.10583,-1.1071,-1.8943,-0.39481
vp21,3,2.1696,-0.98171,-0.29954,0.065215
