participant,bin,P1,N1,EPN,LPP
vp12,2,-0.13595,-3.9632,2.6362,2.0462
vp12,8,0.56322,0.38554,-0.23031,1.7089
vp12,5,0.32639,-3.8056,1.3171,0.64359
vp12,5,2.2139,-3.5795,1.1331,0.8209
vp12,7,0.90709,-0.39553,3.0687,2.2885
vp12,8,2.0059,0.36881,0.85267,3.1186
vp12,3,1.9562,-7.2537,4.4607,2.7515
vp12,6,-5.6058,-4.0057,-0.35926,-0.33808
vp12,2,-0.58921,-4.8364,3.4461,0.064903
vp12,1,3.3635,-6.3235,-0.211,-1.107
vp12,2,4.7811,-1.4922,0.53626,-1.7712
vp12,1,4.1368,-6.002,-3.993,-4.1741
vp12,2,-3.3222,-1.9887,-0.52412,-1.1244
vp12,2,5.8027,-2.1825,0.96678,-2.2995
vp12,7,-1.9431,-5.4018,6.1006,3.2477
vp12,2,-1.0797,-3.3567,-0.60421,-1.7255
vp12,3,-7.5893,-8.7489,-3.824,-6.1105
vp12,2,3.4237,-0.22664,0.60445,-0.76106
vp12,7,-0.35384,-8.1506,-3.1243,-3.1262
vp12,4,-3.4348,-0.47757,2.6013,1.5451
vp12,6,-0.6258,1.9377,-1.4703,-0.33207
vp12,7,0.69434,-6.1251,2.618,0.67469
vp12,5,3.9079,-1.5438,4.7104,0.29646
vp12,3,6.8868,1.744,4.4199,1.2913
vp12,3,6.4519,-2.748,-1.4866,-2.3939
vp12,4,2.7942,-1.4008,-1.2237,-0.80587
vp12,8,3.8546,-2.4152,1.9434,-0.72812
vp12,7,0.31922,-2.4629,5.413,1.8082
vp12,7,6.4461,1.3292,4.7734,2.1651
vp12,4,-0.7949,-4.5354,-3.4118,-0.3388
vp12,3,4.6488,0.91842,5.678,4.2611
vp12,2,7.3728,-1.6407,2.2055,-1.017
vp12,7,1.5386,-2.5095,6.0084,2.5567
vp12,3,-2.0423,-7.0492,4.7144,4.8398
vp12,4,1.0048,-5.6627,3.4017,4.423
vp12,3,4.5801,-3.097,4.4284,-0.41439
vp12,3,4.0774,-4.2578,1.2007,-0.64385
vp12,7,3.388,-0.61897,5.8592,2.4869
vp12,7,2.7021,-3.7913,-2.3353,-0.86392
vp12,1,-0.22099,-2.426,1.2381,-0.91697
vp12,3,3.5176,-4.4512,-0.70495,-1.6823
vp12,4,-0.43299,2.7849,3.0481,0.834
vp12,5,0.20478,-3.7643,4.4505,3.3822
vp12,1,-2.5714,-2.1581,0.34725,0.75785
vp12,6,5.3695,1.4983,1.6606,-1.8179
vp12,3,9.5376,-2.1933,7.0466,5.7326
vp12,4,0.83805,0.56158,3.4163,2.0482
vp12,4,-1.0537,-4.7824,-1.4258,4.4028
vp12,5,5.9302,1.203,1.9342,2.5989
vp12,3,2.297,-1.0377,0.2942,-0.63086
vp12,3,0.020623,-4.6485,1.1717,-1.8684
vp12,5,4.9295,-6.5258,3.6858,0.37293
vp12,8,2.5056,0.48153,-2.8416,-1.892
vp12,3,-4.2997,-6.2658,-2.8688,-3.0438
vp12,6,-0.068854,0.57979,-3.0223,-2.6241
vp12,3,0.48529,-5.8771,4.4501,-1.1597
vp12,4,-2.6279,2.511,0.7476,1.2872
vp12,7,3.8817,2.3339,4.1456,2.8639
vp12,7,5.895,-2.5243,-2.3532,-1.3717
vp12,7,2.3375,-4.5364,5.3695,0.61523
vp12,5,5.3905,-5.4173,5.1867,0.18982
vp12,4,0.95188,-2.4764,2.0346,0.37091
vp12,7,1.1564,-6.4468,3.4104,1.6951
vp12,8,2.6219,-0.1508,3.8531,4.2306
vp12,3,1.8593,-2.3864,-0.25877,1.0519
vp12,8,1.7032,2.512,3.2096,0.39546
vp12,8,-1.0166,-1.6309,0.79887,2.4206
vp12,1,2.4091,-0.26849,-0.98083,1.6834
vp12,6,-0.60027,-0.81651,2.2156,3.0564
vp12,6,7.5462,-5.9025,-1.1666,0.78479
vp12,5,3.561,-7.0219,0.92187,-0.042339
vp12,6,-3.9736,-5.9996,0.61128,-0.060035
vp12,4,-2.1852,-0.94985,-2.0766,3.1018
vp12,8,6.1702,2.346,6.9794,4.9767
vp12,7,0.81879,-0.63021,0.16239,-1.6551
vp12,6,1.0123,-0.32486,2.6531,1.3024
vp12,4,-1.3709,-4.7257,2.3233,2.1777
vp12,7,5.5729,0.3799,0.03405,-0.13177
vp12,2,3.6517,-3.0564,1.7242,-1.1931
vp12,3,1.3318,-2.5285,1.0897,-1.0106
vp12,8,0.35101,-0.81418,0.54192,-1.7913
vp12,8,4.3122,-0.76071,-0.35656,-0.023437
vp12,1,-0.07936,-2.4637,6.0749,-0.17531
vp12,4,-1.8714,-0.39675,0.34092,-2.3404
vp12,1,2.5425,-1.6012,-1.1538,-1.1042
vp12,7,0.094072,-4.0919,0.8779,0.54456
vp12,1,0.60238,-7.6076,-1.0112,-0.56516
vp12,8,6.7668,0.16664,6.9041,4.5958
vp12,2,2.6897,-4.1294,-2.8757,1.0538
vp12,8,0.9107,-5.695,3.059,2.3331
vp12,5,-1.0849,-3.0752,-0.060049,-0.43331
vp12,7,0.60288,-4.8057,-0.57685,-1.6451
vp12,8,3.2226,-5.1239,2.2104,0.21932
vp12,4,-2.4543,-1.7354,2.7079,5.136
vp12,5,2.1149,-3.1841,0.39204,0.18341
vp12,6,-1.5002,-3.8256,-0.39352,-1.2286
vp12,7,2.9219,-5.0784,4.3231,2.5023
vp12,6,-0.66116,-1.0025,-1.3139,-0.45959
vp12,4,5.7115,2.7595,1.4301,1.5672
vp12,3,1.402,-1.5718,1.6721,-0.52073
vp12,8,1.0454,-0.37492,-1.7432,-1.1401
vp12,2,2.621,-2.1736,1.98,1.3704
vp12,3,1.1342,-4.9233,1.0233,0.22824
vp12,6,1.0774,-2.2913,2.959,-0.38759
vp12,1,-0.070946,-1.9944,-0.29454,2.4719
vp12,2,-2.3223,-1.6391,1.1517,-0.66937
vp12,6,-2.8677,-3.9516,1.4094,0.80763
vp12,8,-4.389,-5.0489,-5.2169,-2.58
vp12,8,-0.79411,-1.521,-0.41539,3.67
vp12,8,-1.5789,0.68295,-3.0813,-1.0063
vp12,2,4.8121,2.6435,7.7133,4.6422
vp12,4,3.6265,2.9369,4.0034,0.60673
vp12,2,-0.74266,-4.8647,2.1259,0.8018
vp12,4,1.4827,-0.25585,-0.64205,1.1177
vp12,8,-3.5729,-3.9974,-2.088,0.376
vp12,5,-2.5584,-4.4938,-1.2049,-0.29724
vp12,7,-2.4364,-4.7003,0.43874,-0.50268
vp12,3,4.282,-2.3277,0.61385,0.15271
vp12,8,0.82014,2.8609,-0.41067,0.16975
vp12,4,3.1387,1.1651,2.6254,4.8784
vp12,3,1.4309,-3.5334,2.9695,0.78659
vp12,8,3.0131,0.84758,4.5381,2.1869
vp12,2,-2.9269,-2.6072,4.4856,3.9672
vp12,5,2.7847,-1.7655,1.4295,0.22022
vp12,8,-2.7377,-3.9523,-0.8962,0.79088
vp12,6,4.271,1.169,2.5674,2.4263
vp12,8,3.3293,3.2929,-1.0426,0.85943
vp12,3,2.5301,-3.5229,3.0707,5.4524
vp12,3,3.7986,-4.4804,2.1665,1.0496
vp12,4,-1.2478,-0.21831,-3.0852,-2.0257
vp12,1,3.4104,-3.3348,3.125,2.2515
vp12,5,1.113,-2.4298,-0.99339,-2.6958
vp12,1,-1.9648,-3.9167,-1.3161,0.63758
vp12,3,-0.97527,-2.6478,1.8862,1.4795
vp12,7,-3.3957,-5.778,-1.2706,0.19154
vp12,8,0.30691,0.86415,-1.9183,1.2958
vp12,3,0.58424,-2.3959,-3.9268,-2.225
vp12,5,1.58,-5.3363,2.0897,3.451
vp12,2,3.723,-3.1138,3.8902,3.7793
vp12,3,2.2753,-3.7712,2.0483,0.44049
vp12,2,5.3672,-0.81914,4.9938,-2.4277
vp12,1,6.0365,-1.8262,2.7994,0.79116
vp12,8,-4.2196,0.83427,-2.5242,-1.6667
vp12,2,1.9706,0.55959,-1.3605,0.96404
vp12,3,3.3087,-6.9274,-0.38434,5.1569
vp12,3,2.4135,-4.4425,3.0166,0.45947
vp12,6,2.0373,-2.41,3.7096,3.7399
vp12,6,4.9016,-0.46042,1.3906,0.31458
vp12,4,-7.3875,-2.0792,0.61069,1.6312
vp12,7,0.66572,-0.61388,0.89925,-1.5326
vp12,4,-1.1062,-1.9097,-1.7176,-0.51502
vp12,4,1.1856,-1.7654,3.9586,5.2441
vp12,5,-2.6107,-8.9178,-2.7107,-1.1294
vp12,5,1.5459,-0.12833,3.3433,-1.3812
vp12,1,-0.92822,-1.0354,0.41217,0.19253
vp12,6,6.4054,1.8104,1.7199,-0.25904
vp12,6,3.6817,-2.8756,2.6629,-1.3384
vp12,4,8.34,1.9015,2.3441,2.8097
vp12,1,11.8998,0.72999,5.5658,3.1048
vp12,1,-1.2632,-1.1972,1.925,2.2503
vp12,1,-1.9121,-2.029,0.97735,-2.271
vp12,2,3.771,-3.237,1.2824,3.6838
vp12,5,0.79897,-2.6068,1.8703,-0.018614
vp12,5,-3.1218,-5.499,1.586,2.4847
vp12,8,1.5454,-3.1024,-4.352,-3.3766
vp12,2,4.8227,-4.1468,2.9705,1.2895
vp12,7,-0.92283,-2.6252,-3.6672,-1.6849
vp12,3,1.6689,-3.2384,0.43271,0.17975
vp12,7,-0.84899,-5.9633,-1.0291,1.3211
vp12,3,9.3119,-2.0043,-0.88035,1.1033
vp12,2,9.8995,0.17127,7.7189,3.0762
vp12,2,5.3693,0.52129,4.0996,3.0167
vp12,6,-0.062816,-5.391,5.6215,3.819
vp12,3,3.1618,-4.9876,2.6354,1.0558
vp12,1,0.95628,-2.2933,2.9664,-0.74747
vp12,7,6.8979,-0.85814,2.3564,3.3734
vp12,5,3.1436,-3.292,-0.68848,-2.5125
vp12,1,1.6814,-4.7168,-4.4127,-3.1189
vp12,6,1.442,0.26482,2.4989,0.8088
vp12,6,1.7267,1.4677,0.97646,-3.0885
vp12,4,-0.30821,-2.357,-0.94705,2.1136
vp12,2,-1.2524,-6.3644,-0.016219,1.2891
vp12,1,5.9969,-1.8821,-1.4605,-0.73271
vp12,5,-1.934,-4.5136,5.3549,0.28091
vp12,1,4.8757,-4.4057,0.46708,-1.4808
vp12,7,-5.4152,-6.3128,3.6001,0.78886
vp12,1,3.3679,-1.2328,0.73989,-1.0567
vp12,5,-1.1896,-5.6135,3.0984,1.5217
vp12,8,-0.39023,-1.0517,1.5558,0.62655
vp12,7,3.7859,-4.7532,0.36007,0.41124
vp12,2,2.2681,-0.70756,1.9131,2.6961
vp12,4,0.5546,0.1092,1.3128,1.4471
vp12,8,1.0523,-2.0807,1.9667,0.49483
vp12,6,-1.8874,-3.871,0.27354,1.5303
vp12,8,1.1537,-3.6054,0.8014,0.81931
vp12,6,-0.53408,-2.4529,-0.19303,-1.094
vp12,5,2.22,-3.0097,2.3379,1.4696
vp12,6,1.5973,2.4742,2.8383,-0.57073
vp12,6,-3.8144,0.76367,3.1946,1.2681
vp12,4,3.5913,-3.8064,2.8882,3.9442
vp12,4,1.4599,-4.915,0.58916,2.318
vp12,5,1.0562,-8.6956,-3.7705,0.58696
vp12,3,4.2053,-2.0233,0.61767,3.5353
vp12,3,3.8692,-5.7053,-0.24878,1.1127
vp12,6,1.0365,-0.044639,3.4868,0.81795
vp12,3,5.6032,-1.9184,5.193,0.21809
vp12,7,1.576,-4.5608,3.0989,0.14325
vp12,2,1.7649,-2.1515,-1.6296,-2.2061
vp12,5,3.5521,-3.0752,-0.64184,0.95058
vp12,1,5.5783,-0.94644,2.7232,0.90359
vp12,1,5.7204,1.0492,6.3276,1.5282
vp12,6,3.3212,0.81676,0.10052,0.70091
vp12,3,0.3819,-6.165,2.0482,-1.1412
vp12,5,3.8088,-3.6078,1.5967,0.0079788
vp12,8,-3.1359,-4.5666,-3.1421,-1.1343
vp12,4,-1.7412,0.32542,3.2676,4.5369
vp12,6,0.19076,-0.45121,6.298,0.57387
vp12,6,7.0257,7.6846,7.9,4.7642
vp12,7,-0.59031,-2.9158,-1.418,-2.6326
vp12,5,-1.1447,-2.3288,-0.88848,-1.5248
vp12,2,2.1862,-1.8356,-1.7623,1.7767
vp12,7,2.2519,-3.0495,6.5754,2.5218
vp12,4,-3.1524,-1.7075,-0.16799,-0.47032
vp12,3,-2.7778,0.42887,-4.6075,-1.823
vp12,8,3.8973,0.017372,3.2035,2.9686
vp12,4,0.96977,1.393,7.1809,2.2483
vp12,4,-2.0086,-3.2357,2.9253,0.41521
vp12,4,6.5736,-2.6148,-0.13219,1.7901
vp12,2,-4.8678,-5.1875,-0.62421,-2.2158
vp12,7,1.6474,-1.0696,7.5989,3.1785
vp12,5,0.15903,-2.7908,-7.4396,-2.6977
vp12,6,6.3811,-0.55141,3.4862,2.4148
vp12,5,2.7809,-0.060603,0.88277,0.60085
vp12,8,2.9512,-5.7965,-2.0161,1.1788
vp12,6,-5.3059,-2.9031,-1.2557,-0.69507
vp12,1,-0.86124,0.2974,0.54842,-0.11987
vp12,7,3.1517,0.45458,4.0824,4.044
vp12,2,3.3532,-7.1794,1.0377,1.6198
vp12,4,3.8998,-1.8475,1.1432,0.88046
vp12,1,9.8834,2.9689,7.7408,1.2794
vp12,5,2.8714,-3.7636,2.0702,2.6637
vp12,6,-2.1514,-5.4518,-2.564,-0.30907
vp12,8,-1.5566,-3.996,-3.9124,-1.7878
vp12,6,0.51855,-4.3815,0.86906,0.14728
vp13,6,2.4024,-2.9508,5.0941,1.9641
vp13,6,9.0458,2.5265,2.953,1.5056
vp13,7,1.8191,-5.1571,-4.0552,-0.88269
vp13,6,1.8453,-5.6655,5.1017,5.5526
vp13,6,4.0765,-1.4888,0.3958,-0.05574
vp13,4,1.0655,-1.3162,0.040981,-1.9584
vp13,3,-1.3964,-8.5598,-3.1891,1.9411
vp13,2,2.5979,0.87738,1.1813,2.133
vp13,6,0.10024,-0.44065,1.1194,0.14439
vp13,8,-1.524,-0.91272,5.0864,-2.464
vp13,8,1.5267,-0.0041088,-2.6256,-1.7165
vp13,6,2.2523,-1.9968,-2.1258,-3.9196
vp13,4,-1.3852,0.06903,3.8332,0.8409
vp13,2,2.2853,4.352,-2.0896,0.83325
vp13,4,-3.893,0.57976,2.45,2.3124
vp13,8,1.5437,-2.7125,-3.7345,-1.9609
vp13,2,5.8163,0.35831,5.4173,3.3508
vp13,3,3.8729,-3.1886,-1.6237,-1.117
vp13,8,2.7395,1.9165,-1.5282,0.57041
vp13,4,-0.40685,-4.4815,-3.2151,-3.8976
vp13,4,0.89922,0.19238,4.2949,3.8084
vp13,3,4.0684,2.2152,1.0066,0.93179
vp13,1,-1.1427,-2.8076,2.9133,3.5972
vp13,2,-0.43442,2.1228,-0.82378,-0.61299
vp13,5,1.4235,-1.3871,3.7235,3.635
vp13,3,4.2154,0.14761,1.9693,1.2326
vp13,4,-1.4912,-0.91665,7.5585,4.0815
vp13,7,-2.6931,-0.692,-0.4732,-2.1582
vp13,8,-2.2877,-1.9944,-3.2083,-7.3954
vp13,2,9.6534,5.4911,8.6788,6.44
vp13,2,4.2721,-1.6405,-1.0178,0.034316
vp13,4,5.1195,1.8282,10.0476,4.2321
vp13,6,-6.7626,-5.4769,1.245,0.41809
vp13,1,-0.59076,-1.2004,1.6108,-0.27085
vp13,5,5.4475,-0.80363,5.4398,4.0995
vp13,6,-2.8849,-3.4131,-0.58556,0.21011
vp13,7,4.3228,1.7602,1.1143,2.8689
vp13,8,2.468,0.10777,-4.8869,-5.7278
vp13,1,-3.3263,-6.2688,5.9308,3.5485
vp13,5,1.345,-0.26918,5.7877,0.58596
vp13,6,5.1198,-1.7261,1.6196,1.891
vp13,6,1.1443,-3.8272,0.74696,0.40075
vp13,8,2.695,0.71041,5.2304,0.1673
vp13,8,0.86724,-3.9,-0.1774,-0.66985
vp13,3,-7.6552,-3.7826,-1.0366,-0.13614
vp13,1,-0.37251,4.3702,1.4887,1.3964
vp13,3,4.862,4.7335,10.1709,3.8799
vp13,7,-1.1167,-3.0034,0.28873,-3.5427
vp13,1,-0.58002,-6.2144,-1.2408,-1.9425
vp13,5,5.1154,1.1209,1.0054,2.4039
vp13,2,1.5395,-4.1263,0.46896,0.48097
vp13,3,0.6459,-1.2439,1.9216,0.37119
vp13,4,5.469,-3.3607,7.8229,4.2447
vp13,2,-2.0233,-3.8622,0.48254,-2.321
vp13,6,-0.7505,-4.717,-1.1368,-1.2408
vp13,6,1.6998,1.3009,3.7436,2.2602
vp13,4,2.9908,4.5829,1.0766,1.2126
vp13,1,-3.2883,-1.0196,6.8721,1.52
vp13,6,-1.7716,-1.4632,-1.39,-0.084083
vp13,6,-3.5411,0.47095,-1.9007,-3.4301
vp13,7,2.5068,-4.2438,0.61081,1.966
vp13,7,-4.6527,-4.9559,2.3822,4.99
vp13,2,5.1541,0.11931,0.40772,1.5745
vp13,6,-1.1973,0.10993,1.6094,1.0612
vp13,4,2.1586,1.9438,1.3764,0.44555
vp13,7,2.5059,2.1954,1.4979,0.68095
vp13,4,-3.1183,-4.9016,-4.4239,-2.2527
vp13,3,-0.69193,-2.022,1.7747,1.6552
vp13,4,6.5794,5.1786,3.0606,4.1909
vp13,5,-1.1207,-2.3421,1.6462,-1.8318
vp13,3,1.0853,1.9173,1.6669,2.5603
vp13,8,1.3768,2.5203,1.5738,1.0664
vp13,6,-2.2849,1.6013,1.4642,0.76008
vp13,3,2.7051,2.2305,6.1779,4.7318
vp13,7,-0.49436,-0.53624,2.9594,4.8021
vp13,2,2.0232,1.431,-3.934,-0.61521
vp13,3,0.3031,-0.24336,-1.9505,0.55923
vp13,7,1.7732,-3.209,-3.5106,-3.5358
vp13,3,-1.3923,-6.5178,2.8977,1.7949
vp13,8,-3.088,-4.5278,-0.14867,1.4352
vp13,8,8.3066,3.1664,1.5769,-0.0057633
vp13,6,-4.5932,-1.5114,4.1623,3.831
vp13,7,8.0568,0.10286,4.2397,0.1331
vp13,3,0.20894,2.2839,2.4702,0.058385
vp13,4,-7.0315,-2.6685,1.7654,1.1226
vp13,5,-0.13528,-2.6306,-0.47869,0.26825
vp13,5,-3.3855,-0.82679,-0.90704,-2.4134
vp13,6,2.5662,-1.6687,-6.1129,-3.423
vp13,3,3.2241,4.4834,1.0319,2.3033
vp13,1,3.9355,-0.44199,0.8262,0.26695
vp13,5,2.4048,3.0544,-0.20051,2.2459
vp13,4,0.94678,2.4724,2.3747,0.91643
vp13,5,-1.1951,2.1091,0.062088,1.2143
vp13,1,-0.37111,-1.1866,-0.67195,-0.1794
vp13,7,2.7418,1.2733,3.8944,-2.4951
vp13,8,3.494,2.2481,-0.97888,-2.8825
vp13,5,-1.4386,-0.70863,3.1423,0.19952
vp13,3,1.1817,-2.8691,-1.0969,-0.44606
vp13,3,0.29959,-1.0866,6.1693,3.77
vp13,1,-1.5335,-1.6024,1.3926,0.89635
vp13,1,-2.1442,-0.070608,0.37829,-0.81936
vp13,6,-2.2424,1.8258,-0.2664,-1.0211
vp13,4,1.518,0.41114,3.1597,1.5277
vp13,5,4.1694,-1.4444,6.4563,0.59736
vp13,4,1.7312,-2.1344,2.2481,-1.2799
vp13,7,-1.1896,-0.73119,3.1639,-0.42939
vp13,6,0.4194,-3.8784,2.158,-1.0818
vp13,3,-4.5088,-3.3714,-0.74815,1.4232
vp13,2,7.0241,-4.4311,2.6248,4.5089
vp13,5,0.30415,1.9494,0.61884,0.39929
vp13,2,-0.12578,-3.9386,-3.4918,-6.1179
vp13,4,5.0801,1.5997,-0.27745,-2.1846
vp13,4,0.53372,0.30593,-3.6141,-3.7545
vp13,2,-3.3511,-5.7363,1.6866,-0.76717
vp13,8,-2.3372,-1.3716,-1.6747,0.64702
vp13,5,4.4321,4.3952,0.92027,-2.6471
vp13,8,1.9416,1.1239,2.3923,4.3643
vp13,2,-2.273,1.4809,6.485,1.6894
vp13,7,5.2072,5.3622,3.7755,2.2969
vp13,6,-1.4404,1.5899,-5.3425,-0.052966
vp13,2,-3.7833,1.6425,1.4498,-0.75338
vp13,3,3.4835,-2.9444,1.9489,1.237
vp13,8,1.5973,1.0701,3.3604,0.094572
vp13,5,-0.96462,-5.2254,-1.0758,-0.69096
vp13,2,7.5978,3.9557,3.3664,4.1742
vp13,2,-2.5374,-0.57352,1.1398,2.0199
vp13,8,-2.4544,-4.177,-4.2903,-1.3281
vp13,5,-4.1042,-3.3368,-3.8136,-0.43496
vp13,3,1.749,4.9249,1.6485,-1.5322
vp13,1,-1.785,-5.5124,-2.4147,-1.6743
vp13,7,-3.7513,-1.8482,4.3648,1.0748
vp13,8,2.9994,0.25665,-2.264,-1.9724
vp13,7,6.569,-0.42233,1.4462,0.19321
vp13,3,0.34615,-0.026885,-4.6616,-1.6096
vp13,1,0.13472,-2.7927,2.2224,2.3754
vp13,4,5.2129,-0.32633,5.2728,2.7012
vp13,4,-0.876,-1.0846,1.9626,0.35084
vp13,5,1.4854,0.91679,1.7612,1.9768
vp13,7,2.6415,0.26769,0.031513,0.53388
vp13,1,-1.9379,-4.6184,1.0538,1.2038
vp13,5,2.6855,-2.8118,-0.26428,-0.49338
vp13,3,1.3132,-2.8664,2.8722,3.7803
vp13,6,1.1959,3.0886,2.7191,0.86422
vp13,3,-4.052,0.75644,0.029904,-1.4307
vp13,4,-0.30141,-4.0059,-0.72182,-2.4695
vp13,5,-1.7871,0.16254,4.4599,2.8702
vp13,8,-1.096,-1.859,2.2045,2.1263
vp13,4,2.7869,0.78158,1.5205,2.5211
vp13,1,-1.6174,-3.3128,-0.36092,-1.8271
vp13,2,-12.133,-6.0994,-1.5317,-0.53899
vp13,5,3.4555,4.7015,-1.4183,-1.9929
vp13,5,4.7831,0.73969,-0.64951,-2.1866
vp13,1,-0.14644,-1.313,5.8456,2.6836
vp13,1,0.17108,0.76426,4.13,3.9486
vp13,6,5.6501,2.2408,0.79769,1.6533
vp13,8,-0.33418,-0.73184,-5.1863,-1.2872
vp13,6,3.7293,0.050157,1.8377,3.8454
vp13,3,0.091729,1.5396,-1.8482,-0.24329
vp13,6,1.3349,0.79241,0.7763,-2.4646
vp13,1,2.4522,2.9218,0.5851,-0.52849
vp13,5,-2.0835,-4.0644,-0.12248,0.81908
vp13,7,0.1209,-0.24906,3.5454,0.31525
vp13,8,5.2819,-0.6247,-3.5434,-0.1056
vp13,8,-0.25205,1.6651,5.2255,0.48706
vp13,1,-0.72318,-1.5768,1.7519,1.3962
vp13,8,0.52991,1.245,-2.0349,-7.4782
vp13,7,-2.4266,-3.6079,-2.1085,0.74547
vp13,2,-2.2347,-1.3665,2.1335,0.40975
vp13,1,0.29001,-2.7778,3.1901,-1.3297
vp13,7,-3.156,-6.3757,0.42354,2.759
vp13,7,2.8127,6.0814,0.57243,-0.30738
vp13,1,2.9293,2.3265,-0.032607,0.82968
vp13,4,2.6401,0.97705,2.3148,-0.4757
vp13,1,1.7456,-0.67696,2.8113,1.6897
vp13,8,1.6498,1.6909,1.4928,0.7251
vp13,4,-1.773,-7.0956,1.3528,-0.1099
vp13,7,0.95617,-5.5139,5.5614,3.3342
vp13,6,-1.2508,-5.3864,-2.4837,-1.5985
vp13,7,5.7435,2.8428,-0.73085,2.7327
vp13,1,1.3196,1.4967,1.3617,1.001
vp13,4,3.6449,2.1473,-3.8068,-3.3559
vp13,2,1.6335,0.41344,1.8618,0.65614
vp13,7,2.4239,0.7317,7.783,1.9325
vp13,7,4.419,1.7445,1.3128,1.2433
vp13,8,3.7252,-1.8339,0.23194,3.4496
vp13,6,6.4501,1.9859,1.581,1.4863
vp13,7,5.4958,-1.3646,8.6297,3.961
vp13,5,1.3645,3.1702,-0.14264,0.53038
vp13,7,5.5689,1.204,4.092,4.3607
vp13,4,2.9598,5.5952,-0.4628,2.0962
vp13,5,-0.72978,-0.53959,0.13641,-0.20492
vp13,1,2.1542,-3.1314,0.30938,0.41461
vp13,6,-1.178,-2.5174,0.25223,-0.85359
vp13,8,0.89015,0.77114,1.7398,2.2445
vp13,6,3.8715,2.1047,-2.0734,1.7385
vp13,5,6.1519,0.74675,3.633,2.8581
vp13,2,4.9635,3.189,-0.97315,-2.0269
vp13,4,-7.2927,-3.4802,-5.5907,-2.2978
vp13,3,1.792,1.4795,2.1634,1.3577
vp13,2,-1.0507,0.44442,4.1368,1.8522
vp13,3,0.18794,-2.3085,4.8424,2.1372
vp13,6,-2.9873,-5.1734,0.16672,1.0623
vp13,6,3.6877,2.9528,1.4237,1.938
vp13,6,-0.49948,3.1269,0.79269,1.0191
vp13,4,3.3476,1.0881,3.6689,3.2668
vp13,4,2.7487,-1.3268,3.8363,-0.92518
vp13,8,-2.683,-4.1045,-0.27754,-4.0884
vp13,7,-0.48128,6.4081,6.2558,2.9946
vp13,1,2.7835,-1.1875,1.3139,-0.69849
vp13,3,-0.91943,2.7974,0.21357,-0.23366
vp13,8,3.4144,-0.66562,-2.217,-4.5339
vp13,6,3.5301,1.682,-0.58736,-0.36667
vp13,2,-4.9288,-2.8135,-0.67476,-2.666
vp13,4,2.6022,-2.4319,7.8895,1.8598
vp13,2,2.0205,1.4719,0.69632,3.7283
vp13,1,1.4373,1.6384,0.64635,1.4496
vp13,1,0.3672,-0.8724,1.1959,0.90053
vp13,8,3.9523,-3.8364,-1.6938,-0.94091
vp13,5,-1.9691,1.4201,3.7548,-0.75759
vp13,4,0.60464,-3.0203,-2.0859,-3.17
vp13,2,-3.6526,-1.7881,-7.4099,-4.8943
vp13,3,-1.2835,-4.2934,1.3335,0.33675
vp13,6,3.0094,0.42864,3.6864,2.2121
vp13,4,3.2633,-1.0178,0.9858,1.438
vp13,3,-0.74471,1.4913,5.1817,1.9119
vp13,7,1.5429,-3.0747,4.076,3.7381
vp13,4,2.7925,-1.1223,0.88059,-0.38563
vp13,2,-0.27349,0.87686,-0.9031,-0.76853
vp13,5,2.2413,4.9958,1.1743,-2.8182
vp13,7,4.611,3.9916,-1.454,-0.9728
vp13,1,-1.0158,-0.3801,8.6987,3.2922
vp13,5,-5.8303,0.83083,1.105,-6.4301
vp13,4,-0.56281,-2.9277,-4.5398,-4.0318
vp13,5,-0.77333,-0.12629,-1.4697,-0.95316
vp13,2,-2.8885,-2.8896,8.18,1.2743
vp13,3,2.9809,0.60394,4.9747,2.4813
vp13,7,10.1586,3.631,4.134,-0.0086344
vp13,5,-5.502,-1.9866,-2.9072,-1.3034
vp13,6,-4.184,-2.3094,1.2411,-0.59988
vp13,5,-4.36,-0.79721,-0.27388,-1.1385
vp13,1,7.3499,4.1994,10.8679,6.9273
vp13,3,-3.9668,-2.5479,-1.9566,-4.6343
vp13,4,-0.92699,0.52638,0.63983,0.019168
vp13,5,-2.2423,1.0362,-3.6763,-1.6236
vp13,3,1.2264,-3.926,-0.66208,-1.3909
vp13,1,2.2342,-1.8437,2.962,2.8507
vp13,3,-5.1722,-3.5141,-3.7734,-3.5274
vp13,5,3.0465,-0.80579,-0.85882,-0.00088324
vp13,3,-0.26731,-1.5567,-4.5675,-5.6359
vp13,5,1.1832,-2.1302,0.14918,-0.81554
vp13,7,2.3024,2.045,-1.9474,-1.9232
vp13,6,-3.4508,4.9282,2.5777,-0.17183
vp13,4,3.4352,-0.95589,-0.51564,-4.7865
vp13,3,-2.9361,-4.0485,-1.3692,-2.9933
vp13,7,-1.7583,0.21324,-1.5634,1.9948
vp13,4,3.2119,-3.4616,-0.22929,1.9128
vp13,3,-0.63512,-0.15586,-0.83445,-0.92452
vp13,5,4.3834,2.3668,1.3181,-0.28868
vp13,2,-1.7552,2.4127,5.3191,2.1055
vp13,5,3.0759,-2.3076,0.54053,-1.2683
vp13,4,-0.28853,-1.6453,-0.18059,0.91059
vp13,1,0.035026,3.9726,0.95409,-0.23279
vp13,6,-0.74515,0.50793,1.8667,2.8743
vp13,2,0.92969,-4.4566,-1.8937,-1.1723
vp13,4,0.19041,-1.4002,-0.37132,-3.5822
