participant,bin,P1,N1,EPN,LPP
vp02,4,1.8135,1.165,-1.8162,1.7464
vp02,8,0.43295,-5.3754,1.8759,-0.1094
vp02,7,-0.8106,-1.5202,1.8121,0.86262
vp02,2,-3.7153,-4.2093,3.6684,3.9658
vp02,6,3.9344,0.19968,5.9489,2.0969
vp02,4,-2.5185,-0.74573,4.7186,6.5604
vp02,5,-2.6285,-3.8942,3.2756,3.562
vp02,3,1.9,0.46929,1.1917,-0.69925
vp02,6,4.2297,2.1722,7.4305,3.137
vp02,1,-0.53521,-0.49953,-1.8244,-0.052546
vp02,6,0.67315,2.5412,-0.93871,-0.91052
vp02,8,-2.768,1.2444,4.2533,2.3354
vp02,4,-3.0374,-2.4735,0.53565,-3.2758
vp02,1,1.4286,-1.3378,3.7419,2.5594
vp02,4,2.4991,-2.1392,3.0892,-1.4614
vp02,8,1.2739,0.4435,1.2676,3.5255
vp02,3,3.0127,0.55405,6.8895,4.3009
vp02,2,-0.43538,-2.1256,4.4761,4.3924
vp02,8,-0.94867,-4.9093,-3.1643,-7.1974
vp02,2,2.3492,0.67086,2.6404,1.9011
vp02,1,5.6736,3.0739,-0.97543,-0.70179
vp02,2,-1.6834,-1.8648,-0.14232,1.0349
vp02,5,0.96206,-4.6223,1.7444,-0.72653
vp02,3,2.4215,1.6736,6.7524,1.42
vp02,8,-1.3351,-1.0844,-6.6094,1.8202
vp02,7,3.295,-5.5899,0.79641,1.1278
vp02,7,1.9666,-1.3329,1.1282,-1.6221
vp02,2,-4.2248,-0.47438,0.11285,3.8264
vp02,4,-2.1091,1.5681,0.9816,-0.55055
vp02,2,-4.4226,-4.2832,0.99561,1.1198
vp02,1,1.5522,-1.246,3.3571,1.7112
vp02,4,1.0802,-1.9664,2.4732,-1.2525
vp02,6,3.9398,-0.13055,0.63769,0.62182
vp02,6,2.1971,-2.0581,0.18586,0.81259
vp02,6,-1.4634,-2.3451,0.17308,-1.433
vp02,1,1.9288,0.86144,1.7418,1.7629
vp02,5,-0.26214,-3.2909,1.517,2.8282
vp02,7,-0.33031,-1.7335,3.2339,2.5319
vp02,3,-0.54328,-0.47714,1.6686,-2.7481
vp02,5,2.464,-1.1341,-1.8635,1.0184
vp02,6,4.1575,-2.4007,0.56342,-0.32367
vp02,8,0.0052426,-0.61354,-0.73485,1.3029
vp02,8,0.31235,5.0537,4.2034,-0.72463
vp02,1,1.6841,0.91349,-0.87063,0.53791
vp02,4,2.3463,-2.7569,-1.6314,-0.77982
vp02,4,8.1795,4.3452,1.4537,-2.0582
vp02,7,1.8695,0.27069,1.4821,-2.3482
vp02,2,0.45149,-4.8211,1.6822,-0.89542
vp02,5,-1.7015,-1.714,4.4287,0.60862
vp02,6,0.80957,-1.728,1.8555,-1.1734
vp02,1,1.904,-3.2956,-2.0945,0.58717
vp02,5,3.8061,2.0984,5.3717,0.83352
vp02,5,4.9647,1.3522,0.20498,0.74218
vp02,6,4.3996,1.0301,1.0742,-1.7738
vp02,7,3.764,-2.0666,0.33038,-0.36731
vp02,4,3.7231,2.8522,2.08,-1.6772
vp02,3,-2.4488,1.373,-1.9459,-3.6984
vp02,2,5.322,-0.81294,4.3359,3.634
vp02,8,0.43276,1.0368,2.5805,1.4696
vp02,3,-0.26322,-2.6973,0.87593,-0.37119
vp02,1,3.8134,-0.74487,1.7557,1.5342
vp02,5,2.3834,-0.5936,-1.4275,-3.8913
vp02,8,0.18773,2.7667,6.5714,4.6099
vp02,2,4.8012,1.9104,5.0943,1.6685
vp02,6,-1.3362,-2.9669,2.8698,0.29017
vp02,1,0.63063,1.6852,0.29994,-2.3047
vp02,4,0.85013,-0.67182,1.3185,0.048952
vp02,7,-2.7975,-2.4032,-2.1265,-1.1688
vp02,3,1.3269,-2.3202,-4.1578,-2.3378
vp02,4,-1.8626,-2.9898,1.3775,0.59343
vp02,4,3.3007,1.2769,1.2334,0.66169
vp02,7,-1.6178,-4.148,-0.37978,2.6057
vp02,8,-2.1047,0.5384,-2.3323,-0.60394
vp02,3,1.4775,-0.25317,0.48468,1.304
vp02,1,-0.31697,-5.3386,2.1089,0.63513
vp02,7,-0.41111,-6.2245,1.489,-3.1921
vp02,6,4.8641,-4.3463,2.0881,0.81659
vp02,2,0.039371,-2.5575,0.16407,0.6672
vp02,1,-1.4408,-0.45449,-0.55988,-0.6136
vp02,4,0.68417,0.17287,0.99976,3.6344
vp02,3,-0.077805,-2.2014,4.2271,3.1937
vp02,1,0.81771,-3.1764,4.2756,0.82487
vp02,1,3.4062,-3.0388,1.1703,1.4066
vp02,8,0.88166,2.784,-0.31881,2.5482
vp02,8,-1.2437,-1.3464,1.5808,0.47412
vp02,2,4.1914,-2.9346,3.76,2.7666
vp02,2,-0.75638,0.26711,-1.5765,-1.7481
vp02,6,2.0714,-0.5201,1.7952,2.7238
vp02,3,-1.4098,-0.44371,4.2307,-0.47261
vp02,4,2.7706,3.1812,1.5136,-1.0827
vp02,4,1.8439,-2.5987,-0.11416,-4.4512
vp02,4,-2.8291,-2.7036,0.66772,1.418
vp02,4,1.8721,1.2448,2.1737,0.36676
vp02,6,2.4591,-1.2473,3.3044,3.7747
vp02,8,-3.952,-5.6275,0.25845,2.5834
vp02,3,5.7753,3.7033,2.9782,-1.0041
vp02,4,-1.0224,0.63943,-2.2157,0.58011
vp02,4,-0.30813,-0.72066,1.1853,1.7799
vp02,7,3.5122,-1.2006,-1.7016,-0.34456
vp02,1,-1.3295,0.35564,-4.013,-0.43922
vp02,7,2.2198,-0.84282,2.7317,0.20871
vp02,5,0.93448,-0.39202,-0.80512,-3.262
vp02,5,2.7706,1.9697,6.038,3.0076
vp02,1,-0.74609,0.47023,-1.2773,-2.5009
vp02,3,0.55595,-1.2732,2.5614,2.2987
vp02,4,-2.1393,-3.185,-0.20457,0.55738
vp02,2,3.5428,0.94799,2.8053,-0.81413
vp02,5,-0.85198,-3.5988,-2.5071,-0.23224
vp02,4,0.74138,-2.6141,2.8152,1.567
vp02,6,1.8475,-4.312,4.2618,3.2428
vp02,4,-1.3627,-1.4362,3.6332,5.3304
vp02,6,-2.1021,-0.91098,1.6558,-0.24376
vp02,6,-0.44759,1.1669,2.9114,0.90121
vp02,3,3.1761,1.7503,6.5609,4.7077
vp02,2,-2.7293,-2.0286,-0.41389,0.042529
vp02,2,-0.78539,-1.7822,-1.0865,0.50958
vp02,1,-1.4262,-0.60254,4.5401,-2.133
vp02,3,0.9989,-3.5702,1.2829,0.63759
vp02,5,0.76191,-1.5025,-5.0451,-3.9188
vp02,8,-1.4251,-3.0307,3.4306,4.951
vp02,7,0.099527,0.57636,-2.3064,-2.5291
vp02,1,0.28562,-0.47752,-0.20978,0.016778
vp02,5,2.9065,0.30657,2.014,1.8903
vp02,1,2.0798,-0.099078,2.587,1.1397
vp02,6,-2.7725,-1.1004,2.4711,0.7988
vp02,8,-1.9532,2.2626,-3.8703,0.22953
vp02,6,0.38019,-3.5544,-1.1891,3.6743
vp02,4,3.4525,-0.47604,-3.9611,3.5109
vp02,1,5.2337,-3.4597,0.74015,0.0382
vp02,6,6.3017,3.3779,7.7946,2.3563
vp02,2,0.96748,-1.9024,-0.60939,-0.31994
vp02,3,1.3056,0.83041,0.041237,0.34322
vp02,5,-1.132,-6.9572,-0.61761,-0.005029
vp02,6,5.312,1.2514,6.4673,0.92291
vp02,3,1.4646,-2.1311,3.4078,-0.31426
vp02,7,3.3477,-1.268,3.7102,3.553
vp02,1,-0.13416,-3.0836,0.7833,-0.22832
vp02,1,-0.58851,-0.87001,4.399,-1.1281
vp02,3,5.2797,1.1643,-0.56161,-2.9909
vp02,7,0.95735,-1.7067,1.7175,0.41224
vp02,5,-0.18141,-5.5409,-1.4125,-4.3462
vp02,3,-0.27153,-0.30155,-3.2143,-2.4441
vp02,3,1.9633,-1.3345,3.2565,-1.4069
vp02,1,0.42846,-3.1745,0.012447,-1.012
vp02,4,3.4526,2.5563,0.20185,1.9348
vp02,8,1.4173,1.8714,0.30628,3.5972
vp02,1,-1.886,-3.0084,-0.30053,0.96202
vp02,5,1.9414,2.096,-2.9125,-4.0538
vp02,5,-2.0707,-4.0427,-3.9008,-0.91221
vp02,2,5.0806,2.3838,3.0058,0.45613
vp02,3,-1.6951,-0.093987,3.3316,0.39031
vp02,6,-3.4022,-7.8756,-1.6798,-0.2429
vp02,3,3.754,0.15407,2.4915,-3.6813
vp02,2,-0.97853,-1.0536,0.71616,1.6473
vp02,2,0.38548,-2.0984,2.7435,2.1646
vp02,6,1.9743,-1.467,1.8766,2.826
vp02,3,0.29069,-2.5639,5.0824,0.97857
vp02,6,1.4377,-4.3615,-4.5049,-3.5573
vp02,8,0.75148,1.292,1.0958,0.10688
vp02,8,0.95595,-2.9764,5.5224,8.0758
vp02,4,4.7794,1.9181,1.3833,1.2373
vp02,5,1.269,-0.8029,0.57316,-0.18483
vp02,2,1.8738,-0.78198,1.4593,2.6293
vp02,4,3.0986,1.2422,5.2244,3.801
vp02,2,3.0875,3.5683,0.38761,1.0788
vp02,7,6.109,0.88789,-0.72524,-1.5064
vp02,4,2.1032,1.7388,2.3251,2.8974
vp02,5,5.5689,-0.91634,3.7781,0.82176
vp02,8,0.11016,1.0654,-1.2568,0.36584
vp02,5,1.1081,-2.6067,3.3237,1.9739
vp02,4,-0.77906,0.099335,-2.826,0.41715
vp02,8,-0.84416,-1.9014,-2.2758,-1.9013
vp02,5,0.94409,-0.5154,0.35843,-1.6641
vp02,3,-0.88969,-2.8689,0.16182,0.25621
vp02,4,-3.5593,-2.0057,-5.6049,-3.8805
vp02,3,3.4254,0.26357,1.0153,-1.1282
vp02,1,0.020532,1.2711,0.47446,-0.25351
vp02,3,-0.016837,-1.8489,-2.5629,-1.1458
vp02,2,3.144,3.434,1.0218,-2.3443
vp02,2,1.5791,1.8567,4.4049,2.6757
vp02,3,-1.7058,-1.5327,-4.3055,-3.1452
vp02,8,4.3001,-0.65253,1.3911,-2.2012
vp02,1,2.139,-0.82394,3.3239,0.041105
vp02,6,1.4904,-3.7316,-2.1713,-2.5962
vp02,5,0.046108,-2.5628,0.46513,-0.5943
vp02,4,1.7045,1.3388,4.2406,1.737
vp02,5,2.9626,-0.56292,3.1464,2.6282
vp02,8,-2.2751,-1.6058,-2.5309,-0.53563
vp02,7,5.9691,-1.6163,0.72227,-1.4199
vp02,6,-2.1692,-4.0907,-4.3668,-2.972
vp02,7,2.1984,0.39737,-0.67432,-0.46112
vp02,6,3.9314,1.3146,1.0439,1.8336
vp02,4,0.298,0.55537,2.5607,-0.281
vp02,4,2.3611,-0.23537,2.1118,1.873
vp02,7,2.587,1.1755,1.496,-1.0167
vp02,7,-0.65206,-5.1019,1.6044,2.0446
vp02,3,4.5139,4.747,1.6356,2.4451
vp02,2,-1.5652,-4.0982,2.1761,0.16806
vp02,8,1.8647,-1.9256,7.6018,6.2029
vp02,7,5.3485,1.0323,2.0925,-1.6472
vp02,2,1.174,-2.0619,-1.7205,-1.8748
vp02,2,-0.32169,-2.9613,-3.1628,-1.2191
vp02,3,1.3879,-0.87726,0.55635,-0.478
vp02,4,-3.4451,-6.1211,-5.2764,-3.3808
vp02,4,0.34317,-3.8688,-1.2697,-0.41128
vp02,8,-0.35291,-1.1558,-2.1447,-1.8495
vp02,2,2.0645,-0.51972,1.4306,1.6664
vp02,6,0.33312,-1.7559,0.20885,-0.56332
vp02,6,4.4003,-0.41673,9.3739,2.178
vp02,3,0.37558,-4.0867,2.056,1.5594
vp02,2,1.5506,-1.3212,0.70733,1.5542
vp02,5,-0.81967,-0.98519,-2.3825,-1.1645
vp02,2,-3.1476,-0.79962,2.5213,2.3373
vp02,8,1.8746,0.68587,2.5519,0.31816
vp02,2,-2.2756,-0.36361,0.74331,0.39456
vp02,3,-0.18171,-2.4197,-0.35632,0.99967
vp02,2,0.39007,-3.4898,-0.74506,1.236
vp02,1,4.1542,2.3785,5.5047,8.1004
vp02,7,2.344,3.1348,5.4664,3.7572
vp02,7,4.6134,0.21137,2.0648,-0.22166
vp02,3,5.9528,1.2695,-0.61253,-0.79997
vp02,7,-0.9734,-1.622,-1.6086,0.36647
vp02,6,-1.0081,-0.36997,-1.4171,0.078016
vp02,7,-0.93325,-2.2495,1.7897,-0.33243
vp02,7,5.3784,2.8844,-1.6274,-4.148
vp02,8,-2.0847,-1.3649,-1.4839,-1.3386
vp02,2,0.69072,-1.4098,1.1609,1.8935
vp02,8,-1.5733,2.4695,-3.7063,-0.79933
vp02,5,3.4048,0.45835,0.67744,-4.6954
vp02,8,-2.3655,0.60023,3.3656,-2.6383
vp02,6,3.5935,0.96912,2.8525,5.3901
vp02,4,-4.1028,-4.6409,-0.49729,-3.8363
vp02,6,0.44045,0.93636,4.7358,1.8922
vp02,7,3.0446,-1.3727,0.9203,-3.3092
vp02,5,1.2589,-0.41319,-0.031618,-1.2673
vp02,5,-2.9077,-5.2577,-0.32142,-2.0344
vp02,8,-1.0164,1.0898,0.21564,-2.148
vp02,7,-2.9269,-4.2074,-0.18799,-1.8914
vp02,7,-0.48937,-2.4682,4.1673,1.8345
vp02,5,4.8028,0.87499,3.8971,-0.082598
vp02,3,0.062981,-0.18636,-2.7512,-0.38444
vp02,4,-1.913,-1.1612,-0.58457,-0.55223
vp02,7,0.98584,-2.0814,2.4757,0.10396
vp02,5,0.51116,-5.7586,-0.7533,-4.0344
vp02,8,0.15875,-2.0932,-1.9051,-2.9157
vp02,3,10.4149,6.8828,6.1165,3.7313
vp02,1,1.7107,-0.47685,-2.9238,-1.3322
vp02,4,0.83475,-0.18981,2.4729,0.59347
vp02,5,0.097733,0.076977,0.84127,-0.61805
vp02,7,-3.4409,-6.3098,1.5782,-3.4155
vp02,1,3.9248,0.78138,2.3402,0.38309
vp02,3,-0.77954,1.1683,2.3306,1.4416
vp02,6,2.3458,0.43806,2.7644,-0.31605
vp02,3,1.3127,-3.9171,3.28,0.055258
vp02,2,-0.57651,1.2836,2.119,1.6164
vp02,2,0.35935,-0.21401,-0.032242,-0.0059925
vp02,1,1.7126,-0.12835,5.377,1.7513
vp02,6,0.26799,-1.6743,2.5735,-0.071623
vp02,7,0.82417,0.90999,3.069,0.99271
vp02,1,2.5014,-1.8331,-1.4648,0.76688
vp02,5,5.0133,2.5072,2.0784,1.3203
vp02,5,4.5612,-1.4896,8.5336,-0.13738
vp02,4,-4.0949,-0.97266,-1.0796,0.32203
vp02,2,3.8483,-0.29792,2.3174,1.7159
vp02,5,1.0918,-0.69636,5.301,7.0256
vp02,8,-2.1947,-0.40544,-4.2456,-2.5406
vp02,7,0.8237,-3.3582,4.2626,2.1234
vp02,3,0.018151,-0.053426,-0.25641,0.085637
vp02,3,-0.63682,-1.6597,4.2072,1.9434
vp02,2,2.7901,-0.25171,1.6739,0.55598
vp02,4,-0.69386,-2.005,-1.6106,1.1592
vp02,4,-1.2007,-4.4419,-1.2449,0.13994
vp02,4,5.3835,2.9627,-0.77693,-4.2048
vp02,8,1.8982,2.7553,1.5369,-0.10057
vp02,1,-0.077119,-4.54,2.4584,-0.82523
vp02,3,1.9691,-2.0999,4.9346,4.3075
vp02,5,3.8087,-1.4086,1.7944,0.53258
vp02,3,1.1864,-2.8014,-0.95661,-1.2421
vp02,2,1.9718,-2.3888,-0.86018,2.8978
vp02,6,1.8096,0.54899,-0.62935,0.046334
vp02,8,1.2486,-1.4566,-2.9315,-0.76035
vp02,8,-3.2947,-1.1895,6.0195,3.7991
vp02,8,-4.3326,-3.4954,0.3623,-0.81577
vp02,1,0.037898,-3.9872,6.9482,1.4339
vp02,5,2.3761,-1.3544,-1.87,-3.3787
vp02,7,0.76011,0.94573,1.057,2.8163
vp02,7,-6.7496,-3.4674,2.1073,-1.3055
vp02,6,4.0613,-4.2953,2.5332,2.1262
vp02,6,0.86337,-2.1403,0.065699,0.043762
vp02,6,0.058174,1.1075,-0.17519,1.0522
vp02,1,3.119,0.46321,3.6665,-0.32713
vp02,4,3.512,0.68306,3.0977,-0.55842
vp02,3,-3.1929,-1.7085,2.5344,-0.076228
vp02,1,-0.60391,-2.6173,0.04917,-1.9241
vp02,7,3.1957,-0.7078,2.3428,0.19419
vp02,7,0.7335,-1.1967,0.24088,0.30384
vp02,8,-3.3538,0.057535,-1.1023,-0.90477
vp02,4,-2.1371,0.48006,-4.3171,2.7452
vp02,5,3.511,-0.43298,2.0255,-0.96746
vp02,1,3.557,-1.4021,0.50315,1.0081
vp02,2,1.593,-1.5187,1.9612,1.0657
vp02,7,4.8838,0.23715,0.37385,-0.79328
vp02,7,-1.6052,-0.8945,-2.9912,0.71097
vp02,6,7.2962,-1.1627,1.7492,0.79069
vp02,2,2.4333,-3.0811,-2.2021,-1.9415
vp02,8,2.1649,-0.75748,1.8952,0.97559
vp02,6,2.486,2.9943,6.1786,2.9735
vp02,7,2.1767,-1.1916,5.8398,1.9654
vp02,3,4.1545,-0.028054,1.3236,-1.1045
vp02,2,3.3901,1.982,2.799,1.221
vp02,6,1.4774,-1.3519,1.6519,1.4511
vp02,3,8.7,3.8266,4.4535,2.5079
vp02,5,4.4775,1.1398,-0.15761,0.90845
vp02,5,4.4956,1.7686,5.0243,1.3592
vp02,4,0.44523,1.2602,3.6741,-0.11618
vp02,5,2.8465,-1.8622,1.7826,-1.0582
vp02,2,3.5349,1.1239,4.7897,2.6011
vp02,6,-2.2971,-1.1598,-2.1309,-1.8818
vp02,8,3.8566,-2.4957,1.4541,0.5125
vp02,4,3.2886,0.80377,-0.25138,0.48739
vp02,4,4.1016,3.6732,0.62078,0.28408
vp02,5,2.7729,-1.8155,-2.0119,-3.0059
vp02,2,-0.028746,-1.4072,0.015125,0.058257
vp02,1,3.0149,-0.65321,0.1565,-1.6421
vp02,6,-2.124,-1.6291,-2.6449,-3.2098
vp02,2,3.0259,-2.2755,1.2087,0.46803
vp02,2,2.1089,-0.23227,0.44019,0.39117
vp02,2,7.9141,2.6116,-3.5742,-0.40252
vp02,7,0.93441,-1.9374,4.0474,7.2598
vp02,4,0.41045,2.0176,-0.62332,-2.5143
vp02,2,0.096565,-3.6993,-6.3344,-3.7192
vp02,2,2.2988,-1.3488,1.8545,4.9469
vp02,7,1.4281,-1.5835,6.447,1.7916
vp02,8,-2.7038,-1.6688,-1.8087,-0.71264
vp02,2,-0.69136,-3.5665,0.40638,1.5659
vp02,4,2.0757,2.3488,3.5499,1.5771
vp02,7,4.5558,3.284,3.1614,3.6002
vp02,6,0.72688,0.84442,3.7261,1.6491
vp02,1,2.2008,-1.9495,0.81759,-0.53318
vp02,6,-2.6036,-2.098,0.31904,0.73767
vp02,8,-4.9503,-5.2206,-5.8581,-6.8107
vp02,7,-1.9572,-4.8164,-0.25852,-3.7501
vp02,3,2.7643,2.9582,3.1898,-0.44176
vp02,5,3.6314,2.8085,3.5367,0.2117
vp02,5,4.7272,1.461,2.1733,1.485
vp02,8,-0.22468,-1.5441,0.211,-1.5924
vp02,1,3.3621,-2.1797,0.71427,2.2382
vp02,3,2.3596,0.46067,3.1241,1.8788
vp02,1,1.5714,-2.3811,0.33322,1.1202
vp02,5,-5.1401,-4.0902,1.0188,1.1045
vp02,2,2.2115,2.1993,1.8647,2.0369
vp02,5,2.8033,-2.2868,2.0191,-0.086423
vp02,6,1.883,-2.1535,3.9295,1.3499
vp02,3,-1.8689,-7.125,-3.7903,-1.6162
vp02,6,-3.581,-1.8189,5.9577,6.1678
vp02,1,4.0853,-2.1872,-0.011802,-1.9522
vp02,6,-0.11434,-1.7901,-0.60949,-1.0361
vp02,6,1.7135,1.2075,1.499,0.55683
vp02,3,2.7,0.34554,2.2854,1.0595
vp02,1,3.9002,-2.8003,1.533,0.27572
vp02,5,4.8346,-0.58883,3.0265,-1.7321
vp02,6,-0.48024,0.66775,-2.002,0.19066
vp02,2,2.2971,0.25851,1.9219,0.26883
vp02,5,-0.057319,-3.6322,2.5108,1.5916
vp02,3,-1.6655,-2.538,1.451,-3.9385
vp02,2,4.5435,1.6713,7.7009,3.2687
vp02,7,4.9115,2.8594,5.944,2.1306
vp02,3,1.3538,-0.025798,3.2483,0.094337
vp02,1,2.8189,-4.2537,1.7784,3.159
vp02,3,-0.17067,-3.9441,0.41147,0.36586
vp02,8,-2.817,-3.4034,-0.22993,0.45803
vp02,4,-0.71745,-1.2325,-3.4433,-2.6132
vp02,3,0.6035,-3.9868,-1.1386,-3.0863
vp02,3,-1.4846,-1.5315,2.121,0.71571
vp02,3,2.4348,-0.42897,-0.21605,1.214
vp02,7,1.1543,-2.1642,0.46159,-0.26253
vp02,4,1.9469,-1.6557,-2.1961,2.6236
vp02,1,5.0196,1.9715,1.6102,0.0010733
vp02,5,-1.0277,-3.8771,-0.29489,0.064587
vp02,8,-0.32317,-3.5332,-1.0042,-1.5891
vp02,7,0.77494,-0.82208,1.4984,-2.675
vp02,3,-0.19107,-2.3945,1.0907,-1.0143
vp02,8,-2.3047,0.23937,1.6496,3.2754
vp02,4,-1.9732,-2.4446,-1.279,-0.24691
vp02,1,2.6161,-2.7366,6.3791,0.20161
vp02,5,8.2095,-2.0258,5.8928,2.1308
vp02,8,2.0498,0.41515,-1.8818,3.2507
vp02,5,-0.038836,-1.5972,-5.0153,-5.0388
vp02,8,1.9621,-0.040763,-0.10497,0.59948
vp02,6,-3.8557,-5.2712,2.6979,4.0116
vp02,1,0.49188,-3.3618,1.5595,2.5876
vp02,2,1.8035,0.091225,-3.9149,-0.33137
vp02,1,12.7876,8.1403,5.8602,2.9236
vp02,2,-1.0379,-4.1352,-1.3297,-0.4943
vp02,6,1.7107,-1.051,0.086694,0.21536
vp02,8,-0.11434,0.70611,0.96647,-0.52885
vp02,8,0.006394,-2.4553,-0.29881,2.1984
vp02,4,4.9729,4.7442,7.1225,4.161
vp02,2,4.2566,-0.0083754,-0.96207,-1.1926
vp02,1,10.3111,3.5465,3.8817,2.7165
vp02,5,0.2512,-0.89911,0.9901,0.73023
vp02,3,-0.49462,-1.822,-2.0863,-0.25154
vp02,6,2.0936,-3.2126,-3.726,-0.22162
vp02,3,1.9502,-4.0192,3.5042,3.8024
vp02,5,1.3517,0.081382,1.7869,-0.94948
vp02,8,0.030526,3.7883,-0.85016,-0.62028
vp02,7,2.1284,-0.53283,2.6851,2.6919
vp02,6,2.0164,1.0336,-2.0116,-0.27306
vp02,1,-3.3219,-4.7193,-1.0931,-2.4293
vp02,6,3.2718,-3.282,4.6824,0.92559
vp02,7,-0.33615,-4.6747,-0.94758,3.1053
vp02,8,-3.1392,-0.04498,1.295,3.2488
vp02,6,5.6624,-0.83558,1.0756,1.9937
vp02,7,2.6131,3.0098,-1.1559,1.2857
vp02,5,-0.30186,-2.2974,-1.51,0.36834
vp02,5,2.5428,-0.65316,-4.8009,-3.1063
vp02,1,0.10415,-2.3913,2.5172,1.1417
vp02,6,2.0955,2.1951,1.6752,0.64595
vp02,8,-2.7567,-4.0922,-3.8648,-1.0191
vp02,8,1.618,-2.0192,0.814,0.097855
vp02,3,-0.87327,-2.4758,-0.55921,-4.0438
vp02,7,3.9788,-0.48758,1.0275,-0.72834
vp02,7,3.889,-3.3573,0.90885,-0.92522
vp02,8,0.70051,0.52406,2.222,3.471
vp02,5,0.87781,-1.9916,0.53,0.28099
vp02,6,-0.49641,-0.61654,-1.157,1.0754
vp02,3,1.836,0.028667,3.0725,1.7102
vp02,1,6.2964,2.0367,5.7268,2.2662
vp02,4,0.0073154,-0.29365,-4.0851,0.59158
vp02,8,2.0387,1.75,7.4437,3.2746
vp02,6,1.9749,-3.5106,1.6628,2.2189
vp02,5,6.1128,1.8637,4.8434,1.8899
vp02,5,0.74727,-2.6294,0.11602,2.779
vp02,2,1.006,0.24084,2.4045,1.4222
vp02,2,-1.1665,-2.4315,-0.13543,0.14621
vp02,5,6.2441,4.5813,5.474,3.2541
vp02,6,3.0342,0.017435,0.97682,2.4097
vp02,7,-1.1619,2.5677,1.4044,3.7124
vp02,4,-2.6617,-0.81145,-6.8072,-4.3943
vp02,1,2.0852,-3.2432,3.2946,-0.30972
vp02,7,-1.4713,-4.7277,-0.97191,-0.87824
vp02,1,1.9486,-0.58626,2.9193,1.9364
vp02,2,-0.61776,1.3798,0.30213,1.5056
vp02,7,0.86557,-2.5247,-1.4445,-2.1175
vp02,3,1.3323,0.74254,-0.21402,-0.27864
vp02,8,-2.632,-1.7845,-2.2685,2.1692
vp02,5,3.82,-0.37091,-4.524,-4.1174
vp02,8,-0.60397,-0.49663,-4.1394,-4.8019
vp02,1,-0.87832,-0.6709,3.8745,-0.044979
vp02,7,-1.2432,-3.2105,4.0648,4.3956
vp03,1,-0.45484,-9.6005,0.80085,0.90599
vp03,4,1.9809,1.3638,5.0876,8.8071
vp03,1,1.2256,-6.4323,0.11073,-0.83756
vp03,7,6.4964,-0.50045,3.8482,3.8218
vp03,3,3.4276,-3.62,-0.18494,0.50026
vp03,7,-1.2123,-0.023747,0.6651,0.99012
vp03,1,8.6706,-3.6402,-4.7678,-0.5739
vp03,5,0.23017,-6.0336,-3.2522,-1.7442
vp03,3,0.073391,-6.636,-4.4937,-0.54304
vp03,6,2.0874,-1.6977,0.22962,-0.14149
vp03,3,4.8339,-1.8218,-1.8411,-0.62566
vp03,5,3.2184,-1.9505,0.72581,0.81199
vp03,4,1.6882,0.99243,2.8498,-0.40014
vp03,6,4.0231,-1.8772,-0.052077,3.3324
vp03,8,-0.41835,4.3849,1.3005,2.7289
vp03,3,2.0421,1.3847,-0.88534,2.495
vp03,6,5.9987,-0.87148,1.9504,2.3781
vp03,7,2.0492,-4.1647,-0.9053,0.64362
vp03,5,-3.0062,-1.8138,3.6961,0.82999
vp03,2,3.7832,0.73493,-0.26393,4.4066
vp03,8,-3.6397,-0.071877,1.2531,3.3173
vp03,2,4.9418,-0.030497,3.0423,1.4828
vp03,1,-0.86393,-2.4965,5.6425,9.4729
vp03,2,3.4289,-3.5936,-1.3721,2.9621
vp03,7,4.3288,1.4036,0.56585,2.1453
vp03,7,-0.67978,-2.2667,2.3785,3.8894
vp03,8,-0.042966,-0.66208,1.2228,2.1651
vp03,4,-0.30355,-0.081291,1.1464,1.6949
vp03,2,-3.8928,-0.61147,-0.25924,-1.5811
vp03,3,-0.53709,1.6973,-1.6469,2.1843
vp03,4,-0.51177,-0.23226,7.3935,5.2251
vp03,5,9.3529,-3.2777,1.6607,1.6604
vp03,8,-0.0089835,0.78045,1.0838,-1.2336
vp03,7,0.26437,-0.47265,-0.85768,1.4937
vp03,8,2.1426,4.9404,-1.2834,3.5004
vp03,2,4.4609,-2.3246,0.14306,0.74107
vp03,1,3.0646,-3.6282,-0.93041,-0.4979
vp03,4,1.017,-1.2287,2.7409,2.9262
vp03,5,7.7524,-1.1637,1.412,-0.15611
vp03,6,2.376,-0.59904,1.1468,1.1414
vp03,5,-1.5089,-4.9217,-2.6097,0.76251
vp03,5,0.12051,-5.4575,-5.7525,3.3228
vp03,8,-2.465,0.5938,0.88736,2.635
vp03,7,2.1366,-0.32398,-2.9346,1.6536
vp03,5,4.4077,-2.9418,3.1032,2.8918
vp03,3,4.5224,-3.7376,0.35837,1.9938
vp03,1,7.2442,-0.90185,4.3136,0.51674
vp03,3,7.5426,-1.7287,5.4057,4.6289
vp03,2,1.4823,-0.34563,4.1507,3.6706
vp03,8,-0.30276,1.5218,8.4862,2.3613
vp03,4,4.9559,-0.53775,-1.2476,-1.8481
vp03,1,0.90737,-2.6973,-1.1999,-2.6201
vp03,3,0.88939,1.6964,6.7522,2.4246
vp03,3,2.1873,-4.8097,-2.9869,-3.4344
vp03,7,4.0698,-2.21,1.0106,1.2601
vp03,1,5.1245,1.1494,7.2573,1.2668
vp03,3,4.7719,-0.34447,-5.1235,-1.0719
vp03,4,-2.0221,-2.6421,-0.073866,-2.4225
