       value	     chindex	     chlabel	        bini	           binlabel	ERPset
       0.934	          68	LPP_massUniv	           5	   neutralLargeDark	vp22
       1.238	          68	LPP_massUniv	           6	   neutralSmallDark	vp22
       0.687	          68	LPP_massUniv	           7	 neutralLargeBright	vp22
       2.524	          68	LPP_massUniv	           8	 neutralSmallBright	vp22
       0.190	          68	LPP_massUniv	           1	  negativeLargeDark	vp23
      -0.009	          68	LPP_massUniv	           2	  negativeSmallDark	vp23
       0.283	          68	LPP_massUniv	           3	negativeLargeBright	vp23
      -0.118	          68	LPP_massUniv	           4	negativeSmallBright	vp23
       0.359	          68	LPP_massUniv	           5	   neutralLargeDark	vp23
      -0.215	          68	LPP_massUniv	           6	   neutralSmallDark	vp23
       0.097	          68	LPP_massUniv	           7	 neutralLargeBright	vp23
      -0.533	          68	LPP_massUniv	           8	 neutralSmallBright	vp23
       1.261	          68	LPP_massUniv	           1	  negativeLargeDark	vp24
       0.680	          68	LPP_massUniv	           2	  negativeSmallDark	vp24
       0.662	          68	LPP_massUniv	           3	negativeLargeBright	vp24
       1.337	          68	LPP_massUniv	           4	negativeSmallBright	vp24
       1.084	          68	LPP_massUniv	           5	   neutralLargeDark	vp24
       1.284	          68	LPP_massUniv	           6	   neutralSmallDark	vp24
       1.418	          68	LPP_massUniv	           7	 neutralLargeBright	vp24
       1.755	          68	LPP_massUniv	           8	 neutralSmallBright	vp24
       1.309	          68	LPP_massUniv	           1	  negativeLargeDark	vp25
       2.389	          68	LPP_massUniv	           2	  negativeSmallDark	vp25
       1.972	          68	LPP_massUniv	           3	negativeLargeBright	vp25
       2.400	          68	LPP_massUniv	           4	negativeSmallBright	vp25
       1.364	          68	LPP_massUniv	           5	   neutralLargeDark	vp25
       2.131	          68	LPP_massUniv	           6	   neutralSmallDark	vp25
       1.846	          68	LPP_massUniv	           7	 neutralLargeBright	vp25
       1.978	          68	LPP_massUniv	           8	 neutralSmallBright	vp25
      -0.065	          68	LPP_massUniv	           1	  negativeLargeDark	vp26
       0.252	          68	LPP_massUniv	           2	  negativeSmallDark	vp26
      -0.116	          68	LPP_massUniv	           3	negativeLargeBright	vp26
      -0.194	          68	LPP_massUniv	           4	negativeSmallBright	vp26
      -0.137	          68	LPP_massUniv	           5	   neutralLargeDark	vp26
      -0.517	          68	LPP_massUniv	           6	   neutralSmallDark	vp26
       0.370	          68	LPP_massUniv	           7	 neutralLargeBright	vp26
      -0.056	          68	LPP_massUniv	           8	 neutralSmallBright	vp26
       0.088	          68	LPP_massUniv	           1	  negativeLargeDark	vp27
       0.292	          68	LPP_massUniv	           2	  negativeSmallDark	vp27
       0.238	          68	LPP_massUniv	           3	negativeLargeBright	vp27
       0.483	          68	LPP_massUniv	           4	negativeSmallBright	vp27
       0.293	          68	LPP_massUniv	           5	   neutralLargeDark	vp27
       0.219	          68	LPP_massUniv	           6	   neutralSmallDark	vp27
       0.263	          68	LPP_massUniv	           7	 neutralLargeBright	vp27
       0.546	          68	LPP_massUniv	           8	 neutralSmallBright	vp27
       1.304	          68	LPP_massUniv	           1	  negativeLargeDark	vp28
       1.251	          68	LPP_massUniv	           2	  negativeSmallDark	vp28
       1.523	          68	LPP_massUniv	           3	negativeLargeBright	vp28
       2.074	          68	LPP_massUniv	           4	negativeSmallBright	vp28
       1.446	          68	LPP_massUniv	           5	   neutralLargeDark	vp28
       0.843	          68	LPP_massUniv	           6	   neutralSmallDark	vp28
       1.527	          68	LPP_massUniv	           7	 neutralLargeBright	vp28
       1.788	          68	LPP_massUniv	           8	 neutralSmallBright	vp28
       1.345	          68	LPP_massUniv	           1	  negativeLargeDark	vp29
       0.459	          68	LPP_massUniv	           2	  negativeSmallDark	vp29
       2.482	          68	LPP_massUniv	           3	negativeLargeBright	vp29
       0.856	          68	LPP_massUniv	           4	negativeSmallBright	vp29
       1.411	          68	LPP_massUniv	           5	   neutralLargeDark	vp29
       0.992	          68	LPP_massUniv	           6	   neutralSmallDark	vp29
       1.386	          68	LPP_massUniv	           7	 neutralLargeBright	vp29
       0.924	          68	LPP_massUniv	           8	 neutralSmallBright	vp29
       1.009	          68	LPP_massUniv	           1	  negativeLargeDark	vp31
       0.598	          68	LPP_massUniv	           2	  negativeSmallDark	vp31
       1.396	          68	LPP_massUniv	           3	negativeLargeBright	vp31
       0.795	          68	LPP_massUniv	           4	negativeSmallBright	vp31
       0.917	          68	LPP_massUniv	           5	   neutralLargeDark	vp31
       1.017	          68	LPP_massUniv	           6	   neutralSmallDark	vp31
       1.462	          68	LPP_massUniv	           7	 neutralLargeBright	vp31
       0.724	          68	LPP_massUniv	           8	 neutralSmallBright	vp31
      -0.133	          68	LPP_massUniv	           1	  negativeLargeDark	vp33
      -0.309	          68	LPP_massUniv	           2	  negativeSmallDark	vp33
      -0.125	          68	LPP_massUniv	           3	negativeLargeBright	vp33
      -0.067	          68	LPP_massUniv	           4	negativeSmallBright	vp33
      -0.020	          68	LPP_massUniv	           5	   neutralLargeDark	vp33
       0.066	          68	LPP_massUniv	           6	   neutralSmallDark	vp33
       0.011	          68	LPP_massUniv	           7	 neutralLargeBright	vp33
      -0.252	          68	LPP_massUniv	           8	 neutralSmallBright	vp33
       0.205	          68	LPP_massUniv	           1	  negativeLargeDark	vp34
      -0.326	          68	LPP_massUniv	           2	  negativeSmallDark	vp34
       0.059	          68	LPP_massUniv	           3	negativeLargeBright	vp34
       1.671	          68	LPP_massUniv	           4	negativeSmallBright	vp34
       0.102	          68	LPP_massUniv	           5	   neutralLargeDark	vp34
       0.298	          68	LPP_massUniv	           6	   neutralSmallDark	vp34
       0.396	          68	LPP_massUniv	           7	 neutralLargeBright	vp34
       1.092	          68	LPP_massUniv	           8	 neutralSmallBright	vp34
      -0.330	          68	LPP_massUniv	           1	  negativeLargeDark	vp35
       0.315	          68	LPP_massUniv	           2	  negativeSmallDark	vp35
       0.010	          68	LPP_massUniv	           3	negativeLargeBright	vp35
      -0.017	          68	LPP_massUniv	           4	negativeSmallBright	vp35
       0.035	          68	LPP_massUniv	           5	   neutralLargeDark	vp35
       0.140	          68	LPP_massUniv	           6	   neutralSmallDark	vp35
       0.405	          68	LPP_massUniv	           7	 neutralLargeBright	vp35
      -0.178	          68	LPP_massUniv	           8	 neutralSmallBright	vp35
      -0.061	          68	LPP_massUniv	           1	  negativeLargeDark	vp36
       0.887	          68	LPP_massUniv	           2	  negativeSmallDark	vp36
       0.297	          68	LPP_massUniv	           3	negativeLargeBright	vp36
       1.875	          68	LPP_massUniv	           4	negativeSmallBright	vp36
      -0.236	          68	LPP_massUniv	           5	   neutralLargeDark	vp36
       1.271	          68	LPP_massUniv	           6	   neutralSmallDark	vp36
       0.511	          68	LPP_massUniv	           7	 neutralLargeBright	vp36
       1.813	          68	LPP_massUniv	           8	 neutralSmallBright	vp36
       0.172	          68	LPP_massUniv	           1	  negativeLargeDark	vp37
