       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     351.563	          67	EPN_massUniv	           7	 neutralLargeBright	vp27
     324.219	          67	EPN_massUniv	           8	 neutralSmallBright	vp27
     402.344	          67	EPN_massUniv	           1	  negativeLargeDark	vp28
     363.281	          67	EPN_massUniv	           2	  negativeSmallDark	vp28
     402.344	          67	EPN_massUniv	           3	negativeLargeBright	vp28
     351.563	          67	EPN_massUniv	           4	negativeSmallBright	vp28
     398.438	          67	EPN_massUniv	           5	   neutralLargeDark	vp28
     402.344	          67	EPN_massUniv	           6	   neutralSmallDark	vp28
     402.344	          67	EPN_massUniv	           7	 neutralLargeBright	vp28
     351.563	          67	EPN_massUniv	           8	 neutralSmallBright	vp28
     281.250	          67	EPN_massUniv	           1	  negativeLargeDark	vp29
     371.094	          67	EPN_massUniv	           2	  negativeSmallDark	vp29
     375.000	          67	EPN_massUniv	           3	negativeLargeBright	vp29
     281.250	          67	EPN_massUniv	           4	negativeSmallBright	vp29
     312.500	          67	EPN_massUniv	           5	   neutralLargeDark	vp29
     382.813	          67	EPN_massUniv	           6	   neutralSmallDark	vp29
     335.938	          67	EPN_massUniv	           7	 neutralLargeBright	vp29
     281.250	          67	EPN_massUniv	           8	 neutralSmallBright	vp29
     382.813	          67	EPN_massUniv	           1	  negativeLargeDark	vp31
     324.219	          67	EPN_massUniv	           2	  negativeSmallDark	vp31
     292.969	          67	EPN_massUniv	           3	negativeLargeBright	vp31
     281.250	          67	EPN_massUniv	           4	negativeSmallBright	vp31
     316.406	          67	EPN_massUniv	           5	   neutralLargeDark	vp31
     324.219	          67	EPN_massUniv	           6	   neutralSmallDark	vp31
     328.125	          67	EPN_massUniv	           7	 neutralLargeBright	vp31
     289.063	          67	EPN_massUniv	           8	 neutralSmallBright	vp31
     402.344	          67	EPN_massUniv	           1	  negativeLargeDark	vp33
     398.438	          67	EPN_massUniv	           2	  negativeSmallDark	vp33
     355.469	          67	EPN_massUniv	           3	negativeLargeBright	vp33
     363.281	          67	EPN_massUniv	           4	negativeSmallBright	vp33
     398.438	          67	EPN_massUniv	           5	   neutralLargeDark	vp33
     281.250	          67	EPN_massUniv	           6	   neutralSmallDark	vp33
     339.844	          67	EPN_massUniv	           7	 neutralLargeBright	vp33
     289.063	          67	EPN_massUniv	           8	 neutralSmallBright	vp33
     371.094	          67	EPN_massUniv	           1	  negativeLargeDark	vp34
     378.906	          67	EPN_massUniv	           2	  negativeSmallDark	vp34
     382.813	          67	EPN_massUniv	           3	negativeLargeBright	vp34
     300.781	          67	EPN_massUniv	           4	negativeSmallBright	vp34
     363.281	          67	EPN_massUniv	           5	   neutralLargeDark	vp34
