       value	     chindex	     chlabel	        bini	           binlabel	ERPset
      -4.512	          66	 N1_massUniv	           2	  negativeSmallDark	vp18
      -4.270	          66	 N1_massUniv	           3	negativeLargeBright	vp18
      -2.964	          66	 N1_massUniv	           4	negativeSmallBright	vp18
      -4.439	          66	 N1_massUniv	           5	   neutralLargeDark	vp18
      -4.367	          66	 N1_massUniv	           6	   neutralSmallDark	vp18
      -4.728	          66	 N1_massUniv	           7	 neutralLargeBright	vp18
      -2.017	          66	 N1_massUniv	           8	 neutralSmallBright	vp18
      -3.658	          66	 N1_massUniv	           1	  negativeLargeDark	vp19
      -2.985	          66	 N1_massUniv	           2	  negativeSmallDark	vp19
      -2.135	          66	 N1_massUniv	           3	negativeLargeBright	vp19
      -2.285	          66	 N1_massUniv	           4	negativeSmallBright	vp19
      -3.140	          66	 N1_massUniv	           5	   neutralLargeDark	vp19
      -1.882	          66	 N1_massUniv	           6	   neutralSmallDark	vp19
      -2.801	          66	 N1_massUniv	           7	 neutralLargeBright	vp19
      -2.257	          66	 N1_massUniv	           8	 neutralSmallBright	vp19
      -1.982	          66	 N1_massUniv	           1	  negativeLargeDark	vp20
      -2.813	          66	 N1_massUniv	           2	  negativeSmallDark	vp20
      -2.517	          66	 N1_massUniv	           3	negativeLargeBright	vp20
      -0.415	          66	 N1_massUniv	           4	negativeSmallBright	vp20
      -2.875	          66	 N1_massUniv	           5	   neutralLargeDark	vp20
      -2.112	          66	 N1_massUniv	           6	   neutralSmallDark	vp20
      -0.466	          66	 N1_massUniv	           7	 neutralLargeBright	vp20
       0.114	          66	 N1_massUniv	           8	 neutralSmallBright	vp20
       0.236	          66	 N1_massUniv	           1	  negativeLargeDark	vp21
       0.069	          66	 N1_massUniv	           2	  negativeSmallDark	vp21
      -0.409	          66	 N1_massUniv	           3	negativeLargeBright	vp21
      -0.124	          66	 N1_massUniv	           4	negativeSmallBright	vp21
       0.273	          66	 N1_massUniv	           5	   neutralLargeDark	vp21
      -0.057	          66	 N1_massUniv	           6	   neutralSmallDark	vp21
      -0.283	          66	 N1_massUniv	           7	 neutralLargeBright	vp21
       0.016	          66	 N1_massUniv	           8	 neutralSmallBright	vp21
      -1.620	          66	 N1_massUniv	           1	  negativeLargeDark	vp22
      -0.515	          66	 N1_massUniv	           2	  negativeSmallDark	vp22
      -0.811	          66	 N1_massUniv	           3	negativeLargeBright	vp22
      -0.772	          66	 N1_massUniv	           4	negativeSmallBright	vp22
      -1.935	          66	 N1_massUniv	           5	   neutralLargeDark	vp22
       0.275	          66	 N1_massUniv	           6	   neutralSmallDark	vp22
      -0.563	          66	 N1_massUniv	           7	 neutralLargeBright	vp22
      -1.038	          66	 N1_massUniv	           8	 neutralSmallBright	vp22
      -2.786	          66	 N1_massUniv	           1	  negativeLargeDark	vp23
      -5.169	          66	 N1_massUniv	           2	  negativeSmallDark	vp23
      -3.799	          66	 N1_massUniv	           3	negativeLargeBright	vp23
      -0.315	          66	 N1_massUniv	           4	negativeSmallBright	vp23
      -0.780	          66	 N1_massUniv	           5	   neutralLargeDark	vp23
      -4.758	          66	 N1_massUniv	           6	   neutralSmallDark	vp23
      -3.780	          66	 N1_massUniv	           7	 neutralLargeBright	vp23
      -1.831	          66	 N1_massUniv	           8	 neutralSmallBright	vp23
      -2.999	          66	 N1_massUniv	           1	  negativeLargeDark	vp24
      -2.091	          66	 N1_massUniv	           2	  negativeSmallDark	vp24
      -2.472	          66	 N1_massUniv	           3	negativeLargeBright	vp24
      -1.147	          66	 N1_massUniv	           4	negativeSmallBright	vp24
      -2.344	          66	 N1_massUniv	           5	   neutralLargeDark	vp24
      -2.160	          66	 N1_massUniv	           6	   neutralSmallDark	vp24
      -1.312	          66	 N1_massUniv	           7	 neutralLargeBright	vp24
      -0.651	          66	 N1_massUniv	           8	 neutralSmallBright	vp24
      -3.367	          66	 N1_massUniv	           1	  negativeLargeDark	vp25
      -1.621	          66	 N1_massUniv	           2	  negativeSmallDark	vp25
      -1.548	          66	 N1_massUniv	           3	negativeLargeBright	vp25
      -0.732	          66	 N1_massUniv	           4	negativeSmallBright	vp25
      -3.905	          66	 N1_massUniv	           5	   neutralLargeDark	vp25
      -2.552	          66	 N1_massUniv	           6	   neutralSmallDark	vp25
      -2.007	          66	 N1_massUniv	           7	 neutralLargeBright	vp25
      -1.347	          66	 N1_massUniv	           8	 neutralSmallBright	vp25
      -0.913	          66	 N1_massUniv	           1	  negativeLargeDark	vp26
      -0.107	          66	 N1_massUniv	           2	  negativeSmallDark	vp26
      -0.956	          66	 N1_massUniv	           3	negativeLargeBright	vp26
      -0.375	          66	 N1_massUniv	           4	negativeSmallBright	vp26
      -0.121	          66	 N1_massUniv	           5	   neutralLargeDark	vp26
      -0.454	          66	 N1_massUniv	           6	   neutralSmallDark	vp26
       0.066	          66	 N1_massUniv	           7	 neutralLargeBright	vp26
      -0.275	          66	 N1_massUniv	           8	 neutralSmallBright	vp26
      -2.338	          66	 N1_massUniv	           1	  negativeLargeDark	vp27
      -1.832	          66	 N1_massUniv	           2	  negativeSmallDark	vp27
      -1.849	          66	 N1_massUniv	           3	negativeLargeBright	vp27
      -0.166	          66	 N1_massUniv	           4	negativeSmallBright	vp27
      -2.057	          66	 N1_massUniv	           5	   neutralLargeDark	vp27
      -2.762	          66	 N1_massUniv	           6	   neutralSmallDark	vp27
      -1.287	          66	 N1_massUniv	           7	 neutralLargeBright	vp27
       0.167	          66	 N1_massUniv	           8	 neutralSmallBright	vp27
      -2.463	          66	 N1_massUniv	           1	  negativeLargeDark	vp28
      -1.800	          66	 N1_massUniv	           2	  negativeSmallDark	vp28
      -0.940	          66	 N1_massUniv	           3	negativeLargeBright	vp28
       0.016	          66	 N1_massUniv	           4	negativeSmallBright	vp28
      -1.892	          66	 N1_massUniv	           5	   neutralLargeDark	vp28
      -0.719	          66	 N1_massUniv	           6	   neutralSmallDark	vp28
      -1.078	          66	 N1_massUniv	           7	 neutralLargeBright	vp28
      -0.358	          66	 N1_massUniv	           8	 neutralSmallBright	vp28
      -3.651	          66	 N1_massUniv	           1	  negativeLargeDark	vp29
      -3.345	          66	 N1_massUniv	           2	  negativeSmallDark	vp29
      -1.885	          66	 N1_massUniv	           3	negativeLargeBright	vp29
      -1.328	          66	 N1_massUniv	           4	negativeSmallBright	vp29
      -3.604	          66	 N1_massUniv	           5	   neutralLargeDark	vp29
      -2.259	          66	 N1_massUniv	           6	   neutralSmallDark	vp29
      -2.987	          66	 N1_massUniv	           7	 neutralLargeBright	vp29
      -1.120	          66	 N1_massUniv	           8	 neutralSmallBright	vp29
      -4.244	          66	 N1_massUniv	           1	  negativeLargeDark	vp31
      -2.961	          66	 N1_massUniv	           2	  negativeSmallDark	vp31
