       value	     chindex	     chlabel	        bini	           binlabel	ERPset
      89.844	          69	          P1	           1	  negativeLargeDark	vp21
     148.438	          69	          P1	           2	  negativeSmallDark	vp21
      85.938	          69	          P1	           3	negativeLargeBright	vp21
     128.906	          69	          P1	           4	negativeSmallBright	vp21
     101.563	          69	          P1	           5	   neutralLargeDark	vp21
      93.750	          69	          P1	           6	   neutralSmallDark	vp21
     148.438	          69	          P1	           7	 neutralLargeBright	vp21
     125.000	          69	          P1	           8	 neutralSmallBright	vp21
      89.844	          69	          P1	           1	  negativeLargeDark	vp22
     113.281	          69	          P1	           2	  negativeSmallDark	vp22
     128.906	          69	          P1	           3	negativeLargeBright	vp22
     101.563	          69	          P1	           4	negativeSmallBright	vp22
      85.938	          69	          P1	           5	   neutralLargeDark	vp22
     121.094	          69	          P1	           6	   neutralSmallDark	vp22
     132.813	          69	          P1	           7	 neutralLargeBright	vp22
      85.938	          69	          P1	           8	 neutralSmallBright	vp22
      82.031	          69	          P1	           1	  negativeLargeDark	vp23
      89.844	          69	          P1	           2	  negativeSmallDark	vp23
     128.906	          69	          P1	           3	negativeLargeBright	vp23
      89.844	          69	          P1	           4	negativeSmallBright	vp23
      82.031	          69	          P1	           5	   neutralLargeDark	vp23
      89.844	          69	          P1	           6	   neutralSmallDark	vp23
     128.906	          69	          P1	           7	 neutralLargeBright	vp23
     148.438	          69	          P1	           8	 neutralSmallBright	vp23
     121.094	          69	          P1	           1	  negativeLargeDark	vp24
     125.000	          69	          P1	           2	  negativeSmallDark	vp24
     148.438	          69	          P1	           3	negativeLargeBright	vp24
      78.125	          69	          P1	           4	negativeSmallBright	vp24
     121.094	          69	          P1	           5	   neutralLargeDark	vp24
     121.094	          69	          P1	           6	   neutralSmallDark	vp24
     148.438	          69	          P1	           7	 neutralLargeBright	vp24
      89.844	          69	          P1	           8	 neutralSmallBright	vp24
     109.375	          69	          P1	           1	  negativeLargeDark	vp25
     117.188	          69	          P1	           2	  negativeSmallDark	vp25
     128.906	          69	          P1	           3	negativeLargeBright	vp25
     136.719	          69	          P1	           4	negativeSmallBright	vp25
     109.375	          69	          P1	           5	   neutralLargeDark	vp25
     117.188	          69	          P1	           6	   neutralSmallDark	vp25
     128.906	          69	          P1	           7	 neutralLargeBright	vp25
      82.031	          69	          P1	           8	 neutralSmallBright	vp25
     121.094	          69	          P1	           1	  negativeLargeDark	vp26
      70.313	          69	          P1	           2	  negativeSmallDark	vp26
      70.313	          69	          P1	           3	negativeLargeBright	vp26
      85.938	          69	          P1	           4	negativeSmallBright	vp26
      78.125	          69	          P1	           5	   neutralLargeDark	vp26
      89.844	          69	          P1	           6	   neutralSmallDark	vp26
     105.469	          69	          P1	           7	 neutralLargeBright	vp26
     144.531	          69	          P1	           8	 neutralSmallBright	vp26
     113.281	          69	          P1	           1	  negativeLargeDark	vp27
     136.719	          69	          P1	           2	  negativeSmallDark	vp27
     140.625	          69	          P1	           3	negativeLargeBright	vp27
     148.438	          69	          P1	           4	negativeSmallBright	vp27
     105.469	          69	          P1	           5	   neutralLargeDark	vp27
     132.813	          69	          P1	           6	   neutralSmallDark	vp27
     136.719	          69	          P1	           7	 neutralLargeBright	vp27
      89.844	          69	          P1	           8	 neutralSmallBright	vp27
     109.375	          69	          P1	           1	  negativeLargeDark	vp28
     128.906	          69	          P1	           2	  negativeSmallDark	vp28
     125.000	          69	          P1	           3	negativeLargeBright	vp28
     144.531	          69	          P1	           4	negativeSmallBright	vp28
     113.281	          69	          P1	           5	   neutralLargeDark	vp28
     125.000	          69	          P1	           6	   neutralSmallDark	vp28
     128.906	          69	          P1	           7	 neutralLargeBright	vp28
     140.625	          69	          P1	           8	 neutralSmallBright	vp28
     113.281	          69	          P1	           1	  negativeLargeDark	vp29
     121.094	          69	          P1	           2	  negativeSmallDark	vp29
      82.031	          69	          P1	           3	negativeLargeBright	vp29
     148.438	          69	          P1	           4	negativeSmallBright	vp29
     113.281	          69	          P1	           5	   neutralLargeDark	vp29
      93.750	          69	          P1	           6	   neutralSmallDark	vp29
     136.719	          69	          P1	           7	 neutralLargeBright	vp29
     113.281	          69	          P1	           8	 neutralSmallBright	vp29
      93.750	          69	          P1	           1	  negativeLargeDark	vp31
     105.469	          69	          P1	           2	  negativeSmallDark	vp31
     117.188	          69	          P1	           3	negativeLargeBright	vp31
     121.094	          69	          P1	           4	negativeSmallBright	vp31
      93.750	          69	          P1	           5	   neutralLargeDark	vp31
     109.375	          69	          P1	           6	   neutralSmallDark	vp31
     113.281	          69	          P1	           7	 neutralLargeBright	vp31
     125.000	          69	          P1	           8	 neutralSmallBright	vp31
      70.313	          69	          P1	           1	  negativeLargeDark	vp33
     148.438	          69	          P1	           2	  negativeSmallDark	vp33
     125.000	          69	          P1	           3	negativeLargeBright	vp33
     144.531	          69	          P1	           4	negativeSmallBright	vp33
     125.000	          69	          P1	           5	   neutralLargeDark	vp33
     132.813	          69	          P1	           6	   neutralSmallDark	vp33
      70.313	          69	          P1	           7	 neutralLargeBright	vp33
      97.656	          69	          P1	           8	 neutralSmallBright	vp33
     109.375	          69	          P1	           1	  negativeLargeDark	vp34
